tipo_logradouro,nome_logradouro,numero,bairro,cep,lat,lng
Avenida,Joao Xxiii,299,Santa Cruz,23570000,-22.906868,-43.705131
Rua,Dos Limadores,577,Bangu,21830005,-22.884571,-43.476025
Praia,Do Zumbi,7,Zumbi,21930155,-22.821193,-43.173349
Praia,Do Zumbi,11,Zumbi,21930155,-22.821249,-43.173593
Estrada,Da Urucanga,351,Anil,22750030,-22.949173,-43.335717
Travessa,Medelin,5,Vila Kennedy,21850700,-22.859540,-43.490811
Rua,Do Z,41,Santa Teresa,20251600,-22.915287,-43.192752
Rua,Ward Tavares,90,Bangu,21725680,-22.854989,-43.454485
Estrada,Dicurana,29,Inhoaiba,23057300,-22.921422,-43.598099
Estrada,Da Urucanga,297,Anil,22750030,-22.949060,-43.336171
Avenida,Da Fraternidade,44,Bangu,21853000,-22.847616,-43.490142
Travessa,Ururai,271,Parque Bela Vista,21511420,-22.837976,-43.357679
Avenida,Arnaldo Lage,31,Praia da Brisa,23028270,-22.978242,-43.664102
Rua,Agua Marinha,13,Conjunto 61,23560750,-22.892804,-43.717227
Rua,Lidice,297,Paciencia,23580131,-22.914227,-43.637038
Rua,Ana,408,Morro do Borel,20530420,-22.939595,-43.252460
Rua,Do Z,33,Santa Teresa,20251600,-22.915082,-43.193136
Travessa,Sao Severino,6,Costa Barros,21515545,-22.822356,-43.363859
Avenida,Emile Roux,276,Rio de Janeiro,22740070,-22.930471,-43.364872
Avenida,Brasil,22,Realengo,21730230,-22.865057,-43.429418
Praca,2083,46,Pavuna,21655615,-22.813075,-43.380751
Rua,Condessa de Barral,29,Paciencia,23580020,-22.915185,-43.642130
Rua,Mestre Donga,30,Iraja,21230490,-22.824247,-43.320595
Rua,1963,49,Pavuna,21655615,-22.812683,-43.382703
Vila,Nossa Senhora de Madalena Vi,5,Bangu,21725525,-22.841392,-43.468734
Rua,Tacaratu,1137,Honorio Gurgel,21555010,-22.849033,-43.359971
Travessa,Quarenta e Cinco,130,Senador Camara,21830000,-22.879677,-43.500854
Rua,Trinta e Sete,150,Paciencia,23573343,-22.908669,-43.651428
Rua,1963,39,Pavuna,21655615,-22.812938,-43.382491
Rua,General Freitas Duarte,48,Senador Vasconcelos,23013030,-22.898056,-43.534300
Rua,Horacio de Souza Barros,25,Campo Grande,23071490,-22.883434,-43.583486
Avenida,Joao Xxiii,1762,Santa Cruz,23570000,-22.906147,-43.707481
Avenida,Joao Xxiii,1425,Santa Cruz,23570000,-22.906583,-43.706234
Avenida,Ministro Ari Franco,37,Bangu,21862660,-22.859351,-43.471793
Rua,Oitenta e Sete,46,Inhoaiba,23057112,-22.926283,-43.604090
Rua,Ward Tavares,70,Bangu,21725680,-22.855087,-43.454595
Rua,Luziania,340,Campo Grande,23087300,-22.888637,-43.558884
Vila,Jacare,17,Costa Barros,21650190,-22.824625,-43.377040
Estrada,Marechal Malet,1486,Vila Militar,21615172,-22.871731,-43.403881
Rua,Sem Denominacao 2,11,Sepetiba,23530075,-22.965503,-43.686373
Rua,Lidice,323,Paciencia,23580131,-22.914078,-43.637058
Estrada,Do Engenho D Agua,1444,Anil,22765240,-22.955423,-43.349282
Via,A Um,68,Vila do Pinheiro Mare,21046035,-22.867320,-43.237566
Rua,Oitenta e Sete,105,Inhoaiba,23057112,-22.925626,-43.603993
Estrada,Dicurana,32,Inhoaiba,23057300,-22.921590,-43.598308
Estrada,Jose Rucas,600,Penha,21070370,-22.844917,-43.284768
Alameda,Das Amendoeiras,22,Sepetiba,23535052,-22.975760,-43.691654
Rua,Doutor Augusto Figueiredo,1710,Senador Camara,21840600,-22.874425,-43.485520
Rua,Do Z,35,Santa Teresa,20251600,-22.915107,-43.193056
Rua,Doutor Augusto Figueiredo,1784,Senador Camara,21840600,-22.874437,-43.485986
Avenida,Brasil,31,Realengo,21730230,-22.864978,-43.430084
Rua,Horacio de Souza Barros,10,Campo Grande,23071490,-22.884127,-43.583502
Rua,Do Z,20,Santa Teresa,20251600,-22.915428,-43.193069
Rua,Felipe Cardoso,909,Santa Cruz,23510006,-22.922764,-43.679405
Rua,Joao de Lacerda,805,Bangu,21820220,-22.884377,-43.476711
Rua,Paulino de Oliveira,90,Campo Grande,23080670,-22.896528,-43.572048
Rua,Horacio de Souza Barros,125,Campo Grande,23071490,-22.884173,-43.583587
Rua,Ward Tavares,80,Bangu,21725680,-22.855050,-43.454540
Estrada,Jose Rucas,230,Penha,21070370,-22.844782,-43.284637
Estrada,Da Urucanga,333,Anil,22750030,-22.949148,-43.335847
Avenida,Da Fraternidade,50,Bangu,21853000,-22.847683,-43.490393
Avenida,Joao Xxiii,673,Santa Cruz,23570000,-22.906024,-43.707954
Rua,Lidice,247,Paciencia,23580131,-22.914765,-43.636886
Rua,Cabuis,56,Campo Grande,23092380,-22.865509,-43.544333
Rua,Paulino de Oliveira,180,Campo Grande,23080670,-22.895932,-43.572392
Estrada,Do Taquaral,251,Senador Camara,21842550,-22.871358,-43.488845
Rua,Jose Sardinha,469,Jardim Sulacap,21741120,-22.885595,-43.392905
Rua,Horacio de Souza Barros,12,Campo Grande,23071490,-22.884062,-43.583531
Avenida,Da Fraternidade,52,Bangu,21853000,-22.847649,-43.490445
Avenida,Arnaldo Lage,705,Praia da Brisa,23028270,-22.978122,-43.663999
Rua,Horacio de Souza Barros,30,Campo Grande,23071490,-22.883402,-43.583459
Avenida,Da Fraternidade,2,Bangu,21853000,-22.846141,-43.489418
Rua,Tacaratu,4,Honorio Gurgel,21555010,-22.849416,-43.359120
Rua,Do Z,10,Santa Teresa,20251600,-22.915068,-43.193413
Rua,Do Z,26,Santa Teresa,20251600,-22.915221,-43.192935
Rua,Ward Tavares,60,Bangu,21725680,-22.855126,-43.454655
Rua,Ana,14,Morro do Borel,20530420,-22.939089,-43.252359
Praia,Do Zumbi,25,Zumbi,21930155,-22.821287,-43.174121
Rua,Trinta e Sete,13,Paciencia,23573343,-22.908714,-43.650790
Rua,Morro do Pinheiro,102,Freguesia,22760190,-22.946245,-43.347814
Travessa,Sao Severino,18,Costa Barros,21515545,-22.822716,-43.363822
Estrada,Da Matriz,1195,Bairro Guaratiba,23020715,-22.995960,-43.624359
Rua,Barao do Triunfo,588,Realengo,21735390,-22.869528,-43.435726
Rua,Do Z,31,Santa Teresa,20251600,-22.915033,-43.193215
Rua,Alto Garcas,24,Jardim Maravilha,23031010,-22.962991,-43.613116
Rua,Cabuis,52,Campo Grande,23092380,-22.865664,-43.544291
Rua,Ana,13,Morro do Borel,20530420,-22.939112,-43.252353
Rua,Pedro Domingues,146,Encantado,20756080,-22.891238,-43.304729
Rua,Horacio de Souza Barros,55,Campo Grande,23071490,-22.883704,-43.583505
Rua,Filomena Fragoso,34,Oswaldo Cruz,21340480,-22.872742,-43.345590
Rua,Evaristo Pires,80,Bangu,21840040,-22.873162,-43.469623
Avenida,Ministro Ari Franco,31,Bangu,21862660,-22.859032,-43.471675
Rua,Lidice,307,Paciencia,23580131,-22.914139,-43.637052
Rua,Ouricuri,207,Complexo da Mare,21030010,-22.841792,-43.246905
Rua,Horacio de Souza Barros,15,Campo Grande,23071490,-22.884343,-43.583559
Avenida,Da Fraternidade,10,Bangu,21853000,-22.846393,-43.489582
Avenida,Da Fraternidade,22,Bangu,21853000,-22.846867,-43.489763
Estrada,Da Urucanga,377,Anil,22750030,-22.949033,-43.335268
Rua,Evaristo Pires,101,Bangu,21840040,-22.873074,-43.469916
Avenida,Joao Xxiii,328,Santa Cruz,23570000,-22.906623,-43.706059
Avenida,Carlos Matoso Correia Porto Alegre,10,Benfica,20911390,-22.889116,-43.240582
Rua,Do Z,28,Santa Teresa,20251600,-22.915285,-43.192860
Travessa,Ururai,276,Parque Bela Vista,21511420,-22.838213,-43.357545
Avenida,Emile Roux,11,Rio de Janeiro,22740070,-22.930667,-43.364834
Rua,Doutor Augusto Figueiredo,1804,Senador Camara,21840600,-22.874451,-43.486120
Rua,Pedro Domingues,108,Encantado,20756080,-22.891149,-43.303674
Estrada,Da Urucanga,393,Anil,22750030,-22.948897,-43.335243
Travessa,Quarenta e Cinco,136,Senador Camara,21830000,-22.879678,-43.501033
Avenida,De Nazare,1142,Ricardo de Albuquerque,21640010,-22.833444,-43.395155
Rua,Cacapava,330,Grajau,20541350,-22.930679,-43.259813
Rua,Paulino de Oliveira,150,Campo Grande,23080670,-22.896139,-43.572256
Rua,1963,43,Pavuna,21655615,-22.812814,-43.382519
Rua,Comandante Fabio Magalhaes,0,Madureira,21360020,-22.867246,-43.339437
Avenida,Da Fraternidade,56,Bangu,21853000,-22.847654,-43.490573
Estrada,Jose Rucas,550,Penha,21070370,-22.844587,-43.284456
Rua,Seival,123,Pavuna,21532250,-22.821757,-43.352582
Estrada,Da Urucanga,273,Anil,22750030,-22.949011,-43.336343
Praca,2083,43,Pavuna,21655615,-22.813414,-43.380788
Estrada,Marechal Malet,1496,Vila Militar,21615172,-22.871696,-43.403837
Rua,Caviana,616,Taquara,22730140,-22.919101,-43.376836
Rua,Alfredo de Morais Costa,0,Campo Grande,23078040,-22.877000,-43.580477
Avenida,Arnaldo Lage,619,Praia da Brisa,23028270,-22.978377,-43.664188
Estrada,Do Engenho D Agua,1380,Anil,22765240,-22.955722,-43.348725
Rua,Tibagi,1235,Bangu,21820270,-22.891601,-43.477791
Rua,Tibagi,1197,Bangu,21820270,-22.891461,-43.477924
Rua,Do Ipe de Ana Gonzaga,0,Inhoaiba,23059496,-22.911139,-43.592276
Rua,Esdras Nascimento,18,Inhoaiba,23059190,-22.915758,-43.585552
Rua,Doutor Lacerda,30,Ilha de Paqueta,20397000,-22.761077,-43.108717
Rua,Doutor Lacerda,48,Ilha de Paqueta,20397000,-22.761229,-43.109326
Rua,Doutor Lacerda,54,Ilha de Paqueta,20397000,-22.761335,-43.109556
Rua,Doutor Lacerda,60,Ilha de Paqueta,20397000,-22.761223,-43.109816
Rua,Doutor Lacerda,56,Ilha de Paqueta,20397000,-22.761373,-43.109541
Rua,Doutor Lacerda,58,Ilha de Paqueta,20397000,-22.761207,-43.109807
Rua,Divinolandia,180,Cosmos,23066440,-22.890717,-43.609764
Rua,Divinolandia,200,Cosmos,23066440,-22.890481,-43.609898
Rua,Divinolandia,220,Cosmos,23066440,-22.890368,-43.609997
Rua,Divinolandia,250,Cosmos,23066440,-22.890053,-43.610186
Rua,Divinolandia,260,Cosmos,23066440,-22.889945,-43.610211
Rua,Divinolandia,160,Cosmos,23066440,-22.891002,-43.609735
Rua,Doutor Lacerda,50,Ilha de Paqueta,20397000,-22.761233,-43.109342
Rua,Julio Teles de Menezes,25,Bangu,21863335,-22.851069,-43.466883
Rua,Julio Teles de Menezes,27,Bangu,21863335,-22.851260,-43.466840
Rua,Da Chita,256,Bangu,21862170,-22.872879,-43.463796
Rua,Luis Camara,343,Ramos,21031175,-22.841787,-43.255538
Estrada,Do Dende,499,Taua,21920000,-22.798408,-43.188033
Estrada,Do Dende,391,Taua,21920000,-22.798913,-43.187188
Estrada,Do Dende,315,Taua,21920000,-22.799442,-43.186627
Estrada,Vitor Dumas,9,Santa Cruz,23550570,-22.938014,-43.700966
Caminho,Da Mina,22,Senador Camara,21843000,-22.867373,-43.498843
Rua,Da Chita,268,Bangu,21862170,-22.871785,-43.463814
Rua,Durval de Morais,703,Praia da Brisa,23028020,-22.975460,-43.665947
Avenida,Meriti,3608,Cordovil,21250142,-22.828658,-43.310038
Rua,Lisses Melgaco,387,Parque Anchieta,21635270,-22.835300,-43.412801
Rua,Lisses Melgaco,347,Parque Anchieta,21635270,-22.835607,-43.412350
Rua,Lisses Melgaco,307,Parque Anchieta,21635270,-22.835947,-43.412190
Rua,Lisses Melgaco,297,Parque Anchieta,21635270,-22.835897,-43.412074
Rua,Lisses Melgaco,287,Parque Anchieta,21635270,-22.836092,-43.412074
Travessa,Santa Cruz,33,Senador Vasconcelos,23085000,-22.889125,-43.535737
Travessa,Santa Cruz,32,Senador Vasconcelos,23085000,-22.889292,-43.535021
Travessa,Santa Cruz,30,Senador Vasconcelos,23085000,-22.889226,-43.535883
Travessa,Santa Cruz,4,Senador Vasconcelos,23085000,-22.889297,-43.535130
Rua,Jose Hilario de Oliveira e Silva,4,Senador Vasconcelos,23013185,-22.901369,-43.539231
Rua,Jose Hilario de Oliveira e Silva,2,Senador Vasconcelos,23013185,-22.901491,-43.539268
Rua,Itapecerica,719,Realengo,21730190,-22.858037,-43.440597
Rua,Itapecerica,721,Realengo,21730190,-22.858340,-43.440976
Rua,Mucuri,10,Pilares,20750270,-22.873465,-43.301473
Rua,Meira de Vasconcelos,123,Grajau,20540310,-22.922027,-43.256193
Rua,Meira de Vasconcelos,95,Grajau,20540310,-22.921919,-43.256404
Rua,Meira de Vasconcelos,63,Grajau,20540310,-22.922065,-43.256414
Rua,Meira de Vasconcelos,17,Grajau,20540310,-22.922313,-43.256953
Rua,Meira de Vasconcelos,133,Grajau,20540310,-22.921887,-43.256110
Rua,Antonio Frederico Luvizaro,231,Marechal Hermes,21555540,-22.857336,-43.366849
Rua,Roberto,3,Complexo do Alemao,21061060,-22.863473,-43.272987
Rua,Rubro Negro,13,Parada de Lucas,21010330,-22.814360,-43.298130
Rua,Rubro Negro,5,Parada de Lucas,21010330,-22.814782,-43.298009
Rua,Rubro Negro,23,Parada de Lucas,21010330,-22.814070,-43.298106
Rua,Rubro Negro,19,Parada de Lucas,21010330,-22.814171,-43.298100
Rua,Rubro Negro,21,Parada de Lucas,21010330,-22.814071,-43.298184
Travessa,Escadinhas de Saint Roman,234,Copacabana,22071080,-22.982158,-43.195261
Beco,Do Isaque Barros,40,Costa Barros,21510640,-22.817761,-43.368451
Beco,Do Isaque Barros,58,Costa Barros,21510640,-22.818159,-43.368339
Beco,Do Isaque Barros,60,Costa Barros,21510640,-22.818223,-43.368329
Beco,Do Isaque Barros,2,Costa Barros,21510640,-22.817001,-43.368651
Beco,Do Isaque Barros,6,Costa Barros,21510640,-22.817079,-43.368676
Beco,Do Isaque Barros,23,Costa Barros,21510640,-22.817334,-43.368606
Beco,Do Isaque Barros,28,Costa Barros,21510640,-22.817508,-43.368542
Beco,Do Isaque Barros,32,Costa Barros,21510640,-22.817579,-43.368522
Beco,Do Isaque Barros,36,Costa Barros,21510640,-22.817639,-43.368483
Beco,Do Isaque Barros,33,Costa Barros,21510640,-22.817703,-43.368407
Rua,Jose Garcia,48,Campo Grande,23016260,-22.914782,-43.539474
Avenida,Genaro de Carvalho,580,Recreio,22790072,-23.014432,-43.450509
Projetada,7,35,Morada de Cosmos,23060360,-22.900022,-43.606720
Rua,Tegucigalpa,231,Inhauma,20766140,-22.865729,-43.282968
Rua,Tegucigalpa,235,Inhauma,20766140,-22.865774,-43.282993
Rua,Tegucigalpa,223,Inhauma,20766140,-22.866057,-43.282509
Rua,Ribeyrolles,332,Coelho Neto,21530310,-22.830216,-43.350779
Rua,Capitao Galvao,479,Santa Cruz,23555230,-22.927057,-43.705292
Avenida,Genaro de Carvalho,620,Recreio,22790072,-23.014521,-43.451119
Avenida,Genaro de Carvalho,770,Recreio,22790072,-23.014746,-43.452204
Avenida,Genaro de Carvalho,600,Recreio,22790072,-23.014507,-43.450906
Avenida,Genaro de Carvalho,640,Recreio,22790072,-23.014674,-43.451733
Avenida,Genaro de Carvalho,612,Recreio,22790072,-23.014812,-43.452154
Rua,Santa Luz,570,Vista Alegre,21230760,-22.828503,-43.314019
Rua,Capitao Galvao,401,Santa Cruz,23555230,-22.926422,-43.704691
Rua,Capitao Galvao,249,Santa Cruz,23555230,-22.925245,-43.703789
Beco,Canaa,14,Santa Cruz,23591130,-22.931350,-43.660659
Beco,Canaa,15,Santa Cruz,23591130,-22.931699,-43.661118
Beco,Canaa,2,Santa Cruz,23591130,-22.931789,-43.661575
Rua,5 de Janeiro,18,Itanhanga,20531574,-22.987231,-43.294077
Rua,5 de Janeiro,17,Itanhanga,20531574,-22.987521,-43.293886
Rua,Fernando Nogueira de Sousa,114,Barra da Tijuca,22620380,-23.009103,-43.314460
Rua,Fernando Nogueira de Sousa,122,Barra da Tijuca,22620380,-23.009130,-43.314692
Rua,Fernando Nogueira de Sousa,70,Barra da Tijuca,22620380,-23.009356,-43.314038
Rua,Fernando Nogueira de Sousa,150,Barra da Tijuca,22620380,-23.009017,-43.314889
Rua,Fernando Nogueira de Sousa,164,Barra da Tijuca,22620380,-23.008947,-43.315179
Rua,Fernando Nogueira de Sousa,84,Barra da Tijuca,22620380,-23.009211,-43.314343
Ladeira,Estrela de Ouro,0,Vila Isabel,20551210,-22.911983,-43.249182
Rua,Murtinho Nobre,84,Santa Teresa,20241050,-22.917609,-43.181612
Rua,Murtinho Nobre,156,Santa Teresa,20241050,-22.917580,-43.182258
Rua,Murtinho Nobre,206,Santa Teresa,20241050,-22.917520,-43.182787
Rua,Murtinho Nobre,330,Santa Teresa,20241050,-22.917176,-43.183877
Rua,Murtinho Nobre,350,Santa Teresa,20241050,-22.917355,-43.184082
Rua,Murtinho Nobre,89,Santa Teresa,20241050,-22.917622,-43.181946
Rua,Murtinho Nobre,226,Santa Teresa,20241050,-22.917478,-43.182878
Rua,Murtinho Nobre,55,Santa Teresa,20241050,-22.917487,-43.181593
Estrada,Do Dende,481,Taua,21920000,-22.798606,-43.187811
Estrada,Do Dende,443,Taua,21920000,-22.798598,-43.187717
Estrada,Do Dende,405,Taua,21920000,-22.798984,-43.187313
Estrada,Do Dende,339,Taua,21920000,-22.799667,-43.187066
Estrada,Do Dende,385,Taua,21920000,-22.799082,-43.187209
Estrada,Do Dende,415,Taua,21920000,-22.798841,-43.187255
Rua,Marechal Falcao da Frota 1262,1366,Padre Miguel,21721021,-22.870416,-43.443772
Estrada,Da Gavea,427,Rocinha,20010040,-22.988423,-43.248419
Rua,5 de Janeiro,16,Itanhanga,20531574,-22.987497,-43.293849
Rua,Soldado Sebastiao Viana,81,Inhoaiba,23063230,-22.892114,-43.596046
Rua,Soldado Sebastiao Viana,54,Inhoaiba,23063230,-22.893095,-43.596098
Rua,Professora Silvia Barbosa,28,Taquara,22723300,-22.918676,-43.412056
Rua,Belila,15,Bangu,21840420,-22.874867,-43.471928
Rua,Belila,1,Bangu,21840420,-22.874702,-43.472071
Estrada,Dos Coqueiros,1632,Senador Camara,21830511,-22.876413,-43.498634
Travessa,Etelvina,5,Olaria,21060030,-22.847200,-43.267147
Rua,Waldir Pereira Nascimento,157,Portuguesa,21932440,-22.801411,-43.210389
Rua,Waldir Pereira Nascimento,156,Portuguesa,21932440,-22.801477,-43.210275
Rua,General Orlando Geisel,121,Recreio,22790280,-23.013846,-43.453094
Rua,Arthur Bernades,21,Catete,22220070,-22.928690,-43.177951
Estrada,Do Bananal,107,Freguesia,22745011,-22.935040,-43.333520
Estrada,Do Bananal,35,Freguesia,22745011,-22.934531,-43.333623
Bloco,60c,11,Mare,21042510,-22.859900,-43.240764
Rua,Arthur Bernades,17,Catete,22220070,-22.928520,-43.177816
Rua,Arthur Bernades,7,Catete,22220070,-22.928770,-43.177531
Rua,Senador Mourao Vieira,53,Ramos,21060450,-22.858966,-43.258929
Rua,Senador Mourao Vieira,61,Ramos,21060450,-22.859097,-43.259060
Rua,Antonio Braga Filho,64,Sepetiba,23530220,-22.984011,-43.692603
Rua,Antonio Braga Filho,74,Sepetiba,23530220,-22.984075,-43.692502
Rua,Antonio Braga Filho,216,Sepetiba,23530220,-22.983723,-43.692877
Rua,General Galieni,346,Bonsucesso,21050780,-22.869394,-43.255106
Rua,Jurumirim,181,Penha,21070820,-22.847487,-43.289459
Rua,Jurumirim,141,Penha,21070820,-22.847774,-43.289162
Rua,Jurumirim,173,Penha,21070820,-22.847475,-43.289539
Rua,General Galieni,340,Bonsucesso,21050780,-22.869398,-43.255265
Rua,Antonio Frederico Luvizaro,109,Marechal Hermes,21555540,-22.857184,-43.367973
Rua,Antonio Frederico Luvizaro,121,Marechal Hermes,21555540,-22.857026,-43.367946
Rua,Antonio Frederico Luvizaro,191,Marechal Hermes,21555540,-22.857285,-43.367265
Rua,Antonio Frederico Luvizaro,201,Marechal Hermes,21555540,-22.857275,-43.367144
Rua,Antonio Frederico Luvizaro,239,Marechal Hermes,21555540,-22.857293,-43.366721
Rua,Rochedo,36,Vila Valqueire,21321530,-22.887727,-43.367289
Rua,Rochedo,98,Vila Valqueire,21321530,-22.888007,-43.367872
Rua,Ward Tavares,151,Bangu,21725680,-22.854583,-43.454103
Rua,Ward Tavares,141,Bangu,21725680,-22.854731,-43.454172
Rua,Ward Tavares,121,Bangu,21725680,-22.854780,-43.454324
Rua,Ward Tavares,21,Bangu,21725680,-22.855344,-43.454965
Avenida,Embaixador Pimentel Brandao,91,Bangu,21830050,-22.876719,-43.476746
Rua,Itamurim,23,Santa Cruz,23591500,-22.931733,-43.664250
Rua,Itamurim,25,Santa Cruz,23591500,-22.931718,-43.664176
Rua,Itamurim,19,Santa Cruz,23591500,-22.931712,-43.664488
Rua,Itamurim,11,Santa Cruz,23591500,-22.931532,-43.664727
Rua,Frei Caneca,452,Cidade Nova,20211050,-22.913546,-43.201685
Rua,Frei Caneca,474,Cidade Nova,20211050,-22.913470,-43.202129
Rua,Frei Caneca,462,Cidade Nova,20211050,-22.913477,-43.201874
Rua,Frei Caneca,470,Cidade Nova,20211050,-22.913501,-43.202083
Rua,Ayrton Sena,27,Vigario Geral,21241340,-22.804780,-43.314406
Rua,Ayrton Sena,9,Vigario Geral,21241340,-22.804320,-43.313771
Lote,27 Quadra 3,17,Gardenia Azul,22763627,-22.964506,-43.347851
Lote,27 Quadra 3,18,Gardenia Azul,22763627,-22.964523,-43.347868
Rua,Esdras Nascimento,35,Inhoaiba,23059190,-22.915693,-43.584576
Rua,Esdras Nascimento,60,Inhoaiba,23059190,-22.915710,-43.584779
Rua,Esdras Nascimento,66,Inhoaiba,23059190,-22.915683,-43.584888
Rua,Esdras Nascimento,934,Inhoaiba,23059190,-22.915773,-43.584200
Rua,Esdras Nascimento,21,Inhoaiba,23059190,-22.915672,-43.585049
Rua,Uca,483,Jardim Guanabara,21940480,-22.815617,-43.202214
Rua,Uca,507,Jardim Guanabara,21940480,-22.815776,-43.202127
Rua,Uca,551,Jardim Guanabara,21940480,-22.816221,-43.201815
Travessa,Sebastiao Jose Marques,141,Inhoaiba,23059315,-22.912634,-43.606150
Praca,Barbosa de Oliveira,3,Madureira,21360300,-22.865226,-43.328655
Rua,Noventa e Seis,176,Tubiacanga,22710510,-22.784778,-43.228151
Rua,Murtinho Nobre,35,Santa Teresa,20241050,-22.917607,-43.181562
Rua,Julio Teles de Menezes,26,Bangu,21863335,-22.851221,-43.467006
Rua,Ribeyrolles,292,Coelho Neto,21530310,-22.830542,-43.350659
Rua,Jurumirim,189,Penha,21070820,-22.847503,-43.289550
Rua,Sargento Jose de Oliveira,100,Colegio,21371470,-22.846732,-43.333911
Rua,Ronerto Macedo,310,Campo Grande,23045300,-22.915995,-43.558098
Rua,Ronerto Macedo,74,Campo Grande,23045300,-22.915868,-43.558111
Rua,General Galieni,328,Bonsucesso,21050780,-22.869415,-43.255356
Vila,Constantino,0,Santa Cruz,23515680,-22.929063,-43.686388
Rua,Itamurim,13,Santa Cruz,23591500,-22.931704,-43.664721
Rua,Ayrton Sena,34,Vigario Geral,21241340,-22.805738,-43.314308
Rua,Ayrton Sena,19,Vigario Geral,21241340,-22.804624,-43.314164
Rua,Ayrton Sena,17,Vigario Geral,21241340,-22.804516,-43.314089
Rua,Meira de Vasconcelos,31,Grajau,20540310,-22.922216,-43.256906
Rua,Marechal Falcao da Frota 1262,1268,Padre Miguel,21721021,-22.870388,-43.442821
Rua,Marechal Falcao da Frota 1262,1386,Padre Miguel,21721021,-22.870299,-43.443955
Rua,Doutor Jose Thomas,848,Pavuna,21520020,-22.814633,-43.361737
Rua,Noventa e Seis,100,Tubiacanga,22710510,-22.784982,-43.228177
Rua,Ribeyrolles,302,Coelho Neto,21530310,-22.830374,-43.350725
Rua,Mauro,463,Vigario Geral,21241110,-22.815769,-43.313484
Rua,Arthur Bernades,15,Catete,22220070,-22.928743,-43.177812
Rua,Capitao Galvao,199,Santa Cruz,23555230,-22.924921,-43.703475
Rua,Rochedo,144,Vila Valqueire,21321530,-22.888402,-43.368189
Rua,Rochedo,168,Vila Valqueire,21321530,-22.888536,-43.368447
Rua,Fernando Nogueira de Sousa,50,Barra da Tijuca,22620380,-23.009402,-43.313841
Rua,Fernando Nogueira de Sousa,30,Barra da Tijuca,22620380,-23.009542,-43.313934
Rua,Doutor Lacerda,46,Ilha de Paqueta,20397000,-22.761216,-43.109292
Avenida,Genaro de Carvalho,668,Recreio,22790072,-23.014528,-43.451395
Avenida,Genaro de Carvalho,590,Recreio,22790072,-23.014457,-43.450865
Travessa,Santa Cruz,35,Senador Vasconcelos,23085000,-22.889186,-43.535821
Beco,Canaa,53,Santa Cruz,23591130,-22.931727,-43.661254
Rua,Frei Caneca,434,Cidade Nova,20211050,-22.913705,-43.201004
Rua,Frei Caneca,450,Cidade Nova,20211050,-22.913581,-43.201544
Rua,Ayrton Sena,21,Vigario Geral,21241340,-22.805429,-43.313657
Rua,Antonio Frederico Luvizaro,151,Marechal Hermes,21555540,-22.857289,-43.367627
Rua,Meira de Vasconcelos,165,Grajau,20540310,-22.921971,-43.255541
Rua,Marechal Falcao da Frota 1262,1276,Padre Miguel,21721021,-22.870386,-43.442877
Rua,Marechal Falcao da Frota 1262,1324,Padre Miguel,21721021,-22.870392,-43.443323
Rua,Lisses Melgaco,407,Parque Anchieta,21635270,-22.835199,-43.412734
Rua,Soldado Sebastiao Viana,83,Inhoaiba,23063230,-22.892316,-43.596020
Rua,Jurumirim,133,Penha,21070820,-22.847854,-43.289114
Beco,Do Isaque Barros,34,Costa Barros,21510640,-22.817603,-43.368483
Beco,Do Isaque Barros,38,Costa Barros,21510640,-22.817723,-43.368486
Beco,Do Isaque Barros,53,Costa Barros,21510640,-22.818066,-43.368367
Rua,Senador Mourao Vieira,71,Ramos,21060450,-22.859001,-43.259071
Rua,General Galieni,318,Bonsucesso,21050780,-22.869376,-43.255432
Travessa,Sebastiao Jose Marques,140,Inhoaiba,23059315,-22.912688,-43.606068
Rua,Antonio Braga Filho,4,Sepetiba,23530220,-22.983706,-43.692997
Rua,Luis Camara,367,Ramos,21031175,-22.841958,-43.255639
Avenida,Genaro de Carvalho,630,Recreio,22790072,-23.014604,-43.451493
Caminho,Aurora,25,Guaratiba,23028715,-22.988237,-43.647571
Rua,Rondonopolis,2,Bangu,21842075,-22.866026,-43.473784
Rua,Pedro Fontana,250,Inhoaiba,23059090,-22.913928,-43.586229
Rua,Meira de Vasconcelos,107,Grajau,20540310,-22.922185,-43.256138
Rua,Meira de Vasconcelos,91,Grajau,20540310,-22.922021,-43.256330
Beco,Do Isaque Barros,51,Costa Barros,21510640,-22.818032,-43.368413
Rua,Senador Mourao Vieira,85,Ramos,21060450,-22.859091,-43.259239
Praca,Corsega,0,Vigario Geral,21241160,-22.814991,-43.309789
Rua,Rochedo,156,Vila Valqueire,21321530,-22.888329,-43.368331
Rua,Antonio Braga Filho,206,Sepetiba,23530220,-22.984277,-43.692283
Rua,Da Chita,22,Bangu,21862170,-22.871828,-43.462889
Rua,Tegucigalpa,227,Inhauma,20766140,-22.866369,-43.282675
Rua,Antonio Frederico Luvizaro,171,Marechal Hermes,21555540,-22.857311,-43.367449
Rua,Waldir Pereira Nascimento,161,Portuguesa,21932440,-22.801076,-43.210363
Rua,General Orlando Geisel,105,Recreio,22790280,-23.013960,-43.453012
Rua,Dias de Barros,2,Santa Teresa,20241020,-22.917827,-43.180942
Rua,Rubro Negro,1,Parada de Lucas,21010330,-22.814580,-43.298182
Rua,Julio Teles de Menezes,31,Bangu,21863335,-22.851317,-43.466795
