tipo_logradouro,nome_logradouro,numero,bairro,cep,lat,lng
Rua,Mauricio da Costa Faria,585,Barra da Tijuca,22790285,-23.010851,-43.449197
Rua,Mauricio da Costa Faria,354,Barra da Tijuca,22790285,-23.010810,-43.448175
Rua,Dezesseis de Maio,17,Vila Almirante Realengo,21765660,-22.891777,-43.425696
Rua,Vergueiro,128,Flamengo,22230000,-22.936832,-43.175734
Rua,Vergueiro,138,Flamengo,22230000,-22.936946,-43.175687
Praca,Da Republica,75,Centro,20211350,-22.908983,-43.188647
Praca,Da Republica,61,Centro,20211350,-22.908889,-43.188074
Rua,Quatro,1302,Vista Alegre,21230410,-22.826385,-43.314484
Rua,Linda Flor,107,Campo Grande,23071310,-22.888627,-43.580818
Rua,Linda Flor,25,Campo Grande,23071310,-22.889393,-43.580826
Rua,Pequia,61,Cosmos,23060470,-22.910554,-43.617432
Rua,Aglaia,121,Bangu,21825180,-22.892914,-43.464510
Rua,De Jaguari,221,Iraja,21235555,-22.841618,-43.321434
Rua,Noguchi,183,Ramos,21060420,-22.861515,-43.262914
Travessa,56 Bloco 73,55,Antares,23510360,-22.919533,-43.656699
Travessa,56 Bloco 73,53,Antares,23510360,-22.919546,-43.656712
Travessa,56 Bloco 73,27,Antares,23510360,-22.919492,-43.657142
Travessa,56 Bloco 73,23,Antares,23510360,-22.919469,-43.657233
Rua,Otaviano Romeiro,98,Vila Kennedy,21853550,-22.851306,-43.496741
Travessa,56 Bloco 73,5,Antares,23510360,-22.919406,-43.657454
Rua,Noguchi,181,Ramos,21060420,-22.861853,-43.262857
Rua,Noguchi,179,Ramos,21060420,-22.861582,-43.262604
Rua,Noguchi,187,Ramos,21060420,-22.861147,-43.262459
Rua,Noguchi,167,Ramos,21060420,-22.861026,-43.262107
Rua,Noguchi,103,Ramos,21060420,-22.861369,-43.262155
Rua,Marialva,64,Higienopolis,21061140,-22.870335,-43.267379
Rua,Marialva,40,Higienopolis,21061140,-22.870637,-43.267238
Estrada,De Itarare,286,Ramos,21061240,-22.858829,-43.267402
Rua,Do Acreano,199,Bairro Mendanha,23097050,-22.854725,-43.540962
Rua,Do Acreano,249,Bairro Mendanha,23097050,-22.855497,-43.540859
Rua,Do Acreano,129,Bairro Mendanha,23097050,-22.855219,-43.540822
Rua,61,37,Inhoaiba,23057160,-22.921382,-43.603150
Rua,61,23,Inhoaiba,23057160,-22.921361,-43.602692
Rua,61,15,Inhoaiba,23057160,-22.921397,-43.602405
Travessa,38,82,Nova Sepetiba,23535660,-22.954637,-43.691311
Travessa,Caminha,48,Andarai,20541200,-22.930746,-43.255672
Travessa,Caminha,52,Andarai,20541200,-22.930641,-43.255672
Travessa,Caminha,12,Andarai,20541200,-22.931023,-43.255002
Travessa,Caminha,30,Andarai,20541200,-22.930929,-43.255246
Travessa,Caminha,32,Andarai,20541200,-22.930712,-43.255237
Rua,Thomaz Ribeiro,14,Penha,21070770,-22.842890,-43.272050
Travessa,Caminha,8,Andarai,20541200,-22.931096,-43.254918
Rua,Latife Luvizaro,292,Marechal Hermes,21555550,-22.858352,-43.368958
Rua,Latife Luvizaro,316,Marechal Hermes,21555550,-22.858155,-43.368855
Rua,Latife Luvizaro,370,Marechal Hermes,21555550,-22.857685,-43.368572
Rua,Latife Luvizaro,360,Marechal Hermes,21555550,-22.857748,-43.368596
Rua,Latife Luvizaro,120,Marechal Hermes,21555550,-22.859646,-43.369798
Rua,Dois,417,Campo Grande,23040150,-22.934182,-43.559809
Rua,Alteia,109,Monero,21920290,-22.797779,-43.197160
Rua,Japeri,89,Rio Comprido,20261080,-22.922096,-43.210959
Rua,Japeri,85,Rio Comprido,20261080,-22.921983,-43.210961
Rua,Japeri,75,Rio Comprido,20261080,-22.921765,-43.211141
Rua,Japeri,27,Rio Comprido,20261080,-22.920520,-43.211254
Rua,Olinda,115,Realengo,21730040,-22.867623,-43.430489
Rua,Olinda,83,Realengo,21730040,-22.867459,-43.430279
Rua,Olinda,75,Realengo,21730040,-22.867773,-43.429935
Rua,Olinda,45,Realengo,21730040,-22.867465,-43.429934
Rua,Alteia,55,Monero,21920290,-22.797190,-43.197326
Rua,Alteia,45,Monero,21920290,-22.797093,-43.197363
Rua,Alteia,89,Monero,21920290,-22.797548,-43.197209
Rua,Japeri,11,Rio Comprido,20261080,-22.920084,-43.211302
Rua,Japeri,95,Rio Comprido,20261080,-22.922270,-43.210976
Rua,Franklin de Carvalho,14,Pedra de Guaratiba,23026250,-22.999082,-43.633369
Rua,Franklin de Carvalho,189,Pedra de Guaratiba,23026250,-22.998563,-43.632722
Rua,Franklin de Carvalho,222,Pedra de Guaratiba,23026250,-22.998163,-43.632384
Rua,Franklin de Carvalho,27,Pedra de Guaratiba,23026250,-22.997757,-43.632166
Rua,Franklin de Carvalho,75,Pedra de Guaratiba,23026250,-22.999159,-43.633717
Rua,Franklin de Carvalho,76,Pedra de Guaratiba,23026250,-22.999153,-43.633685
Rua,Franklin de Carvalho,186,Pedra de Guaratiba,23026250,-22.998769,-43.632285
Rua,Thiago,17,Complexo do Alemao,21061000,-22.866913,-43.279299
Rua,Caripare,170,Pavuna,21521350,-22.816839,-43.351672
Rua,Peroba,370,Gardenia Azul,22765580,-22.959426,-43.352476
Rua,Da Libertacao,12,Inhoaiba,23063000,-22.907603,-43.593056
Rua,Charley Fayal,3,Bangu,21863852,-22.844656,-43.467675
Rua,Vieira de Almeida,27,Bancarios,21910230,-22.786900,-43.186456
Rua,Vieira de Almeida,43,Bancarios,21910230,-22.787413,-43.187029
Rua,Vieira de Almeida,1997,Bancarios,21910230,-22.787644,-43.187096
Avenida,Marginal Um,563,Cesarao,23595020,-22.937587,-43.657860
Travessa,Jorge,381,Sepetiba,21710670,-22.977722,-43.699398
Rua,Do Arquiteto,101,Gardenia Azul,22763627,-22.962758,-43.348369
Avenida,Brasil,31375,Padre Miguel,21720001,-22.861453,-43.451300
Avenida,Brasil,31365,Padre Miguel,21720001,-22.861477,-43.451087
Rua,Thiago,6,Complexo do Alemao,21061000,-22.867031,-43.278872
Rua,Mauricio da Costa Faria,677,Barra da Tijuca,22790285,-23.011242,-43.449657
Rua,Olinda,85,Realengo,21730040,-22.867592,-43.430392
Rua,Francisco Furtado,184,Mato Alto,23020660,-22.990490,-43.595070
Rua,Quarenta e Sete,330,Sepetiba,23520660,-22.958417,-43.685464
Travessa,56 Bloco 73,61,Antares,23510360,-22.919575,-43.656547
Rua,Noguchi,153,Ramos,21060420,-22.860935,-43.261799
Rua,Linda Flor,35,Campo Grande,23071310,-22.889313,-43.580906
Rua,Atilio Ciraudo,45,Santa Cruz,23550380,-22.931745,-43.683726
Rua,Do Arquiteto,75,Gardenia Azul,22763627,-22.962758,-43.348369
Rua,Ulisses Alcantara,17,Barra da Tijuca,22630100,-23.008752,-43.337972
Rua,61,17,Inhoaiba,23057160,-22.921332,-43.602477
Rua,J J Cowsert,74,Tomas Coelho,21370450,-22.866925,-43.308855
Rua,Marcelo,51,Jacarepagua,22780300,-22.962805,-43.408732
Rua,Marcelo,78,Jacarepagua,22780300,-22.962303,-43.407905
Rua,Viriato Vargas,342,Tijuca,20531050,-22.947801,-43.262116
Rua,Japeri,55,Rio Comprido,20261080,-22.921182,-43.211139
Rua,Thomaz Ribeiro,10,Penha,21070770,-22.842865,-43.271999
Rua,Thomaz Ribeiro,24,Penha,21070770,-22.843068,-43.272141
Rua,Quarenta e Sete,306,Sepetiba,23520660,-22.958489,-43.685672
Rua,Alfenas,48,Bento Ribeiro,21331440,-22.872441,-43.361521
Rua,Peroba,360,Gardenia Azul,22765580,-22.959471,-43.352443
Rua,Franklin de Carvalho,36,Pedra de Guaratiba,23026250,-22.999251,-43.634047
Rua,Franklin de Carvalho,252,Pedra de Guaratiba,23026250,-22.997840,-43.632201
Rua,Atilio Ciraudo,223,Santa Cruz,23550380,-22.934443,-43.685501
Rua,Atilio Ciraudo,97,Santa Cruz,23550380,-22.932158,-43.683963
Rua,Atilio Ciraudo,125,Santa Cruz,23550380,-22.932412,-43.684133
Avenida,Canal Um,282,Mare,21670540,-22.875225,-43.239362
Rua,Caruaru,448,Grajau,20560215,-22.920558,-43.266919
Rua,De Jaguari,175,Iraja,21235555,-22.841555,-43.321841
Rua,Clarimundo de Melo,643,Quintino Bocaiuva,21070320,-22.895650,-43.318184
Rua,Campeiro Mor,673,Santa Cruz,23555041,-22.917729,-43.688158
Rua,Thiago,19,Complexo do Alemao,21061000,-22.866918,-43.279343
Rua,Thiago,16,Complexo do Alemao,21061000,-22.866936,-43.279103
Rua,Viriato Vargas,614,Tijuca,20531050,-22.948221,-43.262316
Travessa,Canto do Rio,0,Campo Grande,23042213,-22.923712,-43.555829
Rua,Aglaia,111,Bangu,21825180,-22.892632,-43.464808
Rua,Quarenta e Sete,282,Sepetiba,23520660,-22.958603,-43.685800
Rua,Evaristo da Veiga,55,Centro,20031040,-22.911185,-43.178022
Rua,Delfos,16,Curicica,22780715,-22.953031,-43.387223
Praca,Da Republica,39,Centro,20211350,-22.908646,-43.187417
Rua,Vieira de Almeida,41,Bancarios,21910230,-22.787278,-43.186772
Rua,Vieira de Almeida,45,Bancarios,21910230,-22.787483,-43.187057
Rua,Franklin de Carvalho,232,Pedra de Guaratiba,23026250,-22.998078,-43.632374
Rua,J J Cowsert,200,Tomas Coelho,21370450,-22.866074,-43.309825
Rua,Marcelo,74,Jacarepagua,22780300,-22.962385,-43.407672
Rua,Mauricio da Costa Faria,555,Barra da Tijuca,22790285,-23.010925,-43.448873
Rua,Latife Luvizaro,322,Marechal Hermes,21555550,-22.858170,-43.368836
Rua,Da Patria,561,Agua Santa,20745200,-22.906018,-43.314234
Rua,Rialma,105,Santa Teresa,20251210,-22.924447,-43.192577
Beco,Maria Rita,10,Santa Cruz,23591250,-22.929735,-43.663726
Rua,Vieira de Almeida,42,Bancarios,21910230,-22.787386,-43.186860
Rua,Artur Santos,550,Campo Grande,23075538,-22.871227,-43.573086
Rua,Do Arquiteto,5,Gardenia Azul,22763627,-22.962758,-43.348369
Rua,Clarimundo de Melo,631,Quintino Bocaiuva,21070320,-22.895666,-43.317873
Rua,Clarimundo de Melo,639,Quintino Bocaiuva,21070320,-22.895627,-43.318182
Estrada,Dos Bandeirantes,23291,Vargem Grande,22785091,-22.980753,-43.490960
Rua,Campeiro Mor,789,Santa Cruz,23555041,-22.918742,-43.688519
Rua,Mauricio da Costa Faria,631,Barra da Tijuca,22790285,-23.011272,-43.449951
Rua,Latife Luvizaro,194,Marechal Hermes,21555550,-22.859227,-43.369468
Rua,Olinda,139,Realengo,21730040,-22.867777,-43.430685
Travessa,56 Bloco 73,49,Antares,23510360,-22.919525,-43.656772
Travessa,56 Bloco 73,1,Antares,23510360,-22.919408,-43.657526
Rua,Charley Fayal,11,Bangu,21863852,-22.844705,-43.467870
Rua,Peroba,326,Gardenia Azul,22765580,-22.959459,-43.352060
Rua,Peroba,280,Gardenia Azul,22765580,-22.959545,-43.351580
Rua,Alteia,79,Monero,21920290,-22.797271,-43.197169
Rua,Artur Santos,510,Campo Grande,23075538,-22.871372,-43.574104
Avenida,Canal Um,201,Mare,21670540,-22.875420,-43.239762
Travessa,Betsaida,48,Cidade de Deus,22773030,-22.946692,-43.366477
Rua,Do Arquiteto,79,Gardenia Azul,22763627,-22.962758,-43.348369
Rua,Guarulhos,65,Realengo,21720060,-22.866986,-43.440214
Rua,Campeiro Mor,731,Santa Cruz,23555041,-22.918756,-43.688725
Rua,Valdemar Mangini,61,Bras de Pina,21215420,-22.834341,-43.303436
Rua,Andre Villon,345,Inhoaiba,23059230,-22.907616,-43.583759
Rua,Francisco Furtado,133,Mato Alto,23020660,-22.990724,-43.594508
Rua,Potiragua,215,Campo Grande,23015240,-22.910453,-43.543840
Rua,Rialma,157,Santa Teresa,20251210,-22.924620,-43.191926
Rua,Rialma,33,Santa Teresa,20251210,-22.924505,-43.192934
Praca,Da Republica,5,Centro,20211350,-22.908413,-43.186474
Rua,Noguchi,139,Ramos,21060420,-22.860840,-43.261475
Rua,Vieira de Almeida,48,Bancarios,21910230,-22.786993,-43.186487
Rua,Belo Horizonte,251,Rio de Janeiro,21810112,-22.881859,-43.458063
Estrada,Da Ilha,18,Ilha de Guaratiba,23020230,-22.991314,-43.552143
Rua,Atilio Ciraudo,133,Santa Cruz,23550380,-22.933506,-43.685102
Rua,Williams,5,Bangu,21866197,-22.848187,-43.468476
Rua,Cinquenta e Seis,100,Sepetiba,23520660,-22.961188,-43.686164
Rua,Do Arquiteto,105,Gardenia Azul,22763627,-22.962758,-43.348369
Rua,Luis de Brito,31,Maria da Graca,20785360,-22.885281,-43.268726
Rua,J J Cowsert,300,Tomas Coelho,21370450,-22.865617,-43.310179
Rua,Japeri,5,Rio Comprido,20261080,-22.920055,-43.211357
Rua,Thomaz Ribeiro,18,Penha,21070770,-22.842947,-43.272097
Rua,Latife Luvizaro,214,Marechal Hermes,21555550,-22.858891,-43.369193
Rua,Neves da Rocha,445,Itanhanga,22641450,-22.986236,-43.298936
Rua,Sousa Moreira,548,Inhoaiba,23059540,-22.909727,-43.596656
Rua,Sousa Moreira,546,Inhoaiba,23059540,-22.909749,-43.596492
Rua,Rialma,35,Santa Teresa,20251210,-22.924633,-43.192624
Rua,Marombas,5,Paciencia,23585560,-22.928133,-43.632106
Avenida,De Santa Cruz,3683,Bangu,21830008,-22.875646,-43.458108
Avenida,De Santa Cruz,3651,Bangu,21830008,-22.875738,-43.457846
Rua,Peroba,224,Gardenia Azul,22765580,-22.959620,-43.351217
Rua,Artur Santos,480,Campo Grande,23075538,-22.871288,-43.573683
Rua,Williams,0,Bangu,21866197,-22.848195,-43.468459
Rua,De Jaguari,187,Iraja,21235555,-22.841614,-43.321743
Estrada,Dos Bandeirantes,23361,Vargem Grande,22785091,-22.980591,-43.491062
Rua,Japeri,39,Rio Comprido,20261080,-22.920868,-43.211243
Rua,Latife Luvizaro,224,Marechal Hermes,21555550,-22.858868,-43.369310
Rua,Latife Luvizaro,342,Marechal Hermes,21555550,-22.857886,-43.368695
Rua,Aglaia,188,Bangu,21825180,-22.891823,-43.465397
Rua,Francisco Furtado,183,Mato Alto,23020660,-22.990723,-43.595057
Rua,Quarenta e Sete,290,Sepetiba,23520660,-22.958617,-43.685736
Caminho,Dos Abieiros,461,Santissimo,23098580,-22.867500,-43.523873
Rua,Vieira de Almeida,14,Bancarios,21910230,-22.787271,-43.185749
Avenida,Graca Aranha,296,Centro,20030001,-22.907206,-43.175531
Rua,Franklin de Carvalho,260,Pedra de Guaratiba,23026250,-22.998317,-43.632477
Rua,Atilio Ciraudo,13,Santa Cruz,23550380,-22.933229,-43.684916
Travessa,38,74,Nova Sepetiba,23535660,-22.954672,-43.691288
Rua,Boa Viagem,204,Bras de Pina,21011150,-22.828113,-43.285341
Rua,Luis de Brito,39,Maria da Graca,20785360,-22.885666,-43.268919
Rua,Campeiro Mor,149,Santa Cruz,23555041,-22.917810,-43.688162
Rua,Marcelo,80,Jacarepagua,22780300,-22.962457,-43.408172
Rua,Andre Villon,355,Inhoaiba,23059230,-22.907606,-43.583697
Travessa,56 Bloco 73,37,Antares,23510360,-22.919466,-43.656939
Rua,Linda Flor,36,Campo Grande,23071310,-22.889005,-43.580853
Rua,Belo Horizonte,297,Rio de Janeiro,21810112,-22.882275,-43.458004
Rua,Atilio Ciraudo,141,Santa Cruz,23550380,-22.933151,-43.684827
Rua,Alteia,111,Monero,21920290,-22.797853,-43.197069
Rua,Alteia,135,Monero,21920290,-22.798237,-43.197005
Avenida,Brasil,62350,Santa Cruz,23570030,-22.904627,-43.692386
Rua,Boa Viagem,212,Bras de Pina,21011150,-22.828026,-43.285379
Rua,De Jaguari,227,Iraja,21235555,-22.841613,-43.321286
Estrada,Dos Bandeirantes,23363,Vargem Grande,22785091,-22.980435,-43.491118
Rua,Arnaldo Murineli,810,Anchieta,21630060,-22.821362,-43.411165
Rua,Valdemar Mangini,7,Bras de Pina,21215420,-22.834621,-43.303330
Rua,Marialva,16,Higienopolis,21061140,-22.870860,-43.267296
Rua,Quarenta e Sete,226,Sepetiba,23520660,-22.958928,-43.686339
Rua,Quarenta e Sete,303,Sepetiba,23520660,-22.959012,-43.684747
Praca,Da Republica,42,Centro,20211350,-22.908679,-43.187335
Rua,Vieira de Almeida,29,Bancarios,21910230,-22.787092,-43.186388
Rua,Belo Horizonte,311,Rio de Janeiro,21810112,-22.882441,-43.458013
Rua,Atilio Ciraudo,312,Santa Cruz,23550380,-22.933242,-43.684911
Rua,Atilio Ciraudo,140,Santa Cruz,23550380,-22.933301,-43.684528
Avenida,Canal Um,327,Mare,21670540,-22.875098,-43.239062
Estrada,Da Cambota,419,Campo Grande,23045190,-22.914289,-43.557532
Rua,De Jaguari,255,Iraja,21235555,-22.841972,-43.321264
Rua,Thiago,14,Complexo do Alemao,21061000,-22.866883,-43.279261
Rua,Japeri,51,Rio Comprido,20261080,-22.921166,-43.211192
Rua,Olinda,105,Realengo,21730040,-22.867425,-43.430490
Rua,Vieira de Almeida,1197,Bancarios,21910230,-22.787587,-43.186885
Rua,Peroba,396,Gardenia Azul,22765580,-22.959506,-43.352791
Rua,Franklin de Carvalho,82,Pedra de Guaratiba,23026250,-22.999123,-43.633596
Rua,Atilio Ciraudo,213,Santa Cruz,23550380,-22.933375,-43.684987
Avenida,Marginal Um,377,Cesarao,23595020,-22.938046,-43.657682
Beco,Do Olaria,20,Ilha de Guaratiba,23020490,-23.008912,-43.543278
Rua,Serra Negra,25,Tanque,22735270,-22.923140,-43.361490
Travessa,Caminha,40,Andarai,20541200,-22.930397,-43.255311
Rua,J J Cowsert,190,Tomas Coelho,21370450,-22.866205,-43.309672
Rua,Dezesseis de Maio,15,Vila Almirante Realengo,21765660,-22.891702,-43.425520
Rua,Mauricio da Costa Faria,366,Barra da Tijuca,22790285,-23.010850,-43.448358
Rua,Latife Luvizaro,300,Marechal Hermes,21555550,-22.858154,-43.368863
Praca,Da Republica,79,Centro,20211350,-22.909044,-43.188693
Rua,Noguchi,151,Ramos,21060420,-22.860909,-43.261685
Rua,Peroba,386,Gardenia Azul,22765580,-22.959468,-43.352785
Rua,Atilio Ciraudo,127,Santa Cruz,23550380,-22.932541,-43.684341
Avenida,Brasil,31395,Padre Miguel,21720001,-22.861377,-43.451442
Avenida,Brasil,31325,Padre Miguel,21720001,-22.861499,-43.450884
Rua,Thiago,12,Complexo do Alemao,21061000,-22.866940,-43.279126
Rua,61,9,Inhoaiba,23057160,-22.921411,-43.602168
Rua,Latife Luvizaro,382,Marechal Hermes,21555550,-22.857583,-43.368537
Travessa,56 Bloco 73,39,Antares,23510360,-22.919451,-43.656912
Rua,Charley Fayal,17,Bangu,21863852,-22.844802,-43.468006
Rua,Vieira de Almeida,1199,Bancarios,21910230,-22.787585,-43.186923
Rua,Vieira de Almeida,139,Bancarios,21910230,-22.787306,-43.185693
Rua,Franklin de Carvalho,58,Pedra de Guaratiba,23026250,-22.999245,-43.633958
Rua,Williams,9,Bangu,21866197,-22.848170,-43.468468
Avenida,Canal Um,302,Mare,21670540,-22.875135,-43.239193
Rua,Ulisses Alcantara,13,Barra da Tijuca,22630100,-23.008782,-43.338182
Rua,Ulisses Alcantara,15,Barra da Tijuca,22630100,-23.008791,-43.338072
Avenida,Brasil,31385,Padre Miguel,21720001,-22.861389,-43.451325
Rua,Andre Villon,285,Inhoaiba,23059230,-22.908094,-43.583860
Rua,Japeri,65,Rio Comprido,20261080,-22.921482,-43.211123
Rua,Dois Irmaos,22,Paciencia,23520380,-22.942986,-43.655051
Travessa,56 Bloco 73,0,Antares,23510360,-22.919404,-43.657611
Rua,Caripare,160,Pavuna,21521350,-22.816701,-43.351623
Rua,Noguchi,147,Ramos,21060420,-22.860820,-43.261577
Rua,Vieira de Almeida,25,Bancarios,21910230,-22.786964,-43.186178
Rua,Franklin de Carvalho,31,Pedra de Guaratiba,23026250,-22.997601,-43.631992
Rua,Do Arquiteto,103,Gardenia Azul,22763627,-22.962758,-43.348369
Rua,Ulisses Alcantara,12,Barra da Tijuca,22630100,-23.008776,-43.338218
Rua,Luis de Brito,21,Maria da Graca,20785360,-22.885089,-43.268684
Rua,Campeiro Mor,715,Santa Cruz,23555041,-22.918079,-43.688263
Rua,Thiago,10,Complexo do Alemao,21061000,-22.867013,-43.278923
Rua,Marialva,76,Higienopolis,21061140,-22.870240,-43.267453
Rua,Japeri,23,Rio Comprido,20261080,-22.920439,-43.211241
Rua,Noguchi,177,Ramos,21060420,-22.861334,-43.262303
Rua,Vieira de Almeida,753,Bancarios,21910230,-22.787191,-43.185918
Rua,Belo Horizonte,239,Rio de Janeiro,21810112,-22.881974,-43.458055
Rua,Jorge Braga,3,Santissimo,23010260,-22.882628,-43.507073
Rua,Peroba,298,Gardenia Azul,22765580,-22.959481,-43.351836
Rua,Do Acreano,22,Bairro Mendanha,23097050,-22.855407,-43.540840
Rua,Samaritana,2,Cidade de Deus,22773730,-22.950519,-43.366302
Rua,De Jaguari,163,Iraja,21235555,-22.841502,-43.321961
Rua,Luis de Brito,17,Maria da Graca,20785360,-22.884906,-43.268699
Rua,Andre Villon,315,Inhoaiba,23059230,-22.907878,-43.583749
Rua,Latife Luvizaro,236,Marechal Hermes,21555550,-22.858802,-43.369258
Rua,Quarenta e Sete,338,Sepetiba,23520660,-22.958294,-43.685407
Rua,Linda Flor,105,Campo Grande,23071310,-22.888746,-43.580839
Rua,Peroba,270,Gardenia Azul,22765580,-22.959538,-43.351531
Avenida,Canal Um,400,Mare,21670540,-22.874605,-43.238315
Rua,Boa Viagem,162,Bras de Pina,21011150,-22.828388,-43.285671
Estrada,Da Cambota,395,Campo Grande,23045190,-22.914267,-43.557383
Rua,De Jaguari,277,Iraja,21235555,-22.842059,-43.321152
Rua,Guarulhos,81,Realengo,21720060,-22.867073,-43.440319
Avenida,Brasil,26762,Padre Miguel,21720001,-22.861564,-43.450650
Rua,J J Cowsert,146,Tomas Coelho,21370450,-22.866660,-43.309124
Rua,Aglaia,55,Bangu,21825180,-22.892599,-43.464910
Rua,Rialma,113,Santa Teresa,20251210,-22.924453,-43.192528
Rua,Peroba,378,Gardenia Azul,22765580,-22.959432,-43.352593
Rua,Atilio Ciraudo,95,Santa Cruz,23550380,-22.932127,-43.683953
Rua,Artur Santos,440,Campo Grande,23075538,-22.871301,-43.574297
Rua,Artur Santos,518,Campo Grande,23075538,-22.871230,-43.573352
Avenida,Marginal Um,653,Cesarao,23595020,-22.938543,-43.657525
Travessa,38,66,Nova Sepetiba,23535660,-22.954705,-43.691280
Rua,Campeiro Mor,557,Santa Cruz,23555041,-22.917374,-43.687795
Rua,Viriato Vargas,94,Tijuca,20531050,-22.948517,-43.261178
Travessa,56 Bloco 73,19,Antares,23510360,-22.919388,-43.657210
Rua,Vieira de Almeida,20,Bancarios,21910230,-22.787108,-43.185919
Rua,Artur Santos,530,Campo Grande,23075538,-22.871210,-43.573169
Rua,Do Acreano,807,Bairro Mendanha,23097050,-22.855011,-43.540878
Rua,Do Acreano,70,Bairro Mendanha,23097050,-22.854936,-43.540944
Praca,Da Republica,1,Centro,20211350,-22.908526,-43.186090
Praca,Da Republica,37,Centro,20211350,-22.908717,-43.187017
Rua,Charley Fayal,21,Bangu,21863852,-22.844834,-43.468120
Rua,Atilio Ciraudo,256,Santa Cruz,23550380,-22.933481,-43.685059
Avenida,Marginal Um,501,Cesarao,23595020,-22.937171,-43.658075
Rua,J J Cowsert,150,Tomas Coelho,21370450,-22.866491,-43.309356
Rua,J J Cowsert,156,Tomas Coelho,21370450,-22.866412,-43.309385
Rua,Japeri,43,Rio Comprido,20261080,-22.921018,-43.211207
Rua,Japeri,31,Rio Comprido,20261080,-22.920571,-43.211153
Rua,Da Patria,545,Agua Santa,20745200,-22.905623,-43.314993
Rua,Quarenta e Sete,242,Sepetiba,23520660,-22.958850,-43.686133
Praca,Da Republica,73,Centro,20211350,-22.908890,-43.188606
Rua,Charley Fayal,33,Bangu,21863852,-22.845008,-43.468438
Rua,Clara Nunes,7,Curicica,22711170,-22.950331,-43.395500
Avenida,De Santa Cruz,3713,Bangu,21830008,-22.875680,-43.458436
Rua,Linda Flor,145,Campo Grande,23071310,-22.888314,-43.580886
Rua,Vieira de Almeida,50,Bancarios,21910230,-22.787084,-43.186604
Rua,Vieira de Almeida,37,Bancarios,21910230,-22.787337,-43.186770
Estrada,Da Ilha,20,Ilha de Guaratiba,23020230,-22.991369,-43.551956
Rua,Artur Santos,560,Campo Grande,23075538,-22.871173,-43.573029
Avenida,Marginal Um,655,Cesarao,23595020,-22.938652,-43.657502
Avenida,Canal Um,132,Mare,21670540,-22.875327,-43.239391
Rua,Campeiro Mor,723,Santa Cruz,23555041,-22.918213,-43.688312
Rua,J J Cowsert,160,Tomas Coelho,21370450,-22.866357,-43.309482
Rua,Viriato Vargas,156,Tijuca,20531050,-22.947965,-43.261085
Rua,Quarenta e Sete,258,Sepetiba,23520660,-22.958760,-43.686030
Travessa,56 Bloco 73,9,Antares,23510360,-22.919479,-43.657383
Rua,Marombas,4,Paciencia,23585560,-22.928101,-43.632130
Rua,Clara Nunes,9,Curicica,22711170,-22.950251,-43.395569
Avenida,De Santa Cruz,3703,Bangu,21830008,-22.875652,-43.458290
