tipo_logradouro,nome_logradouro,numero,bairro,cep,lat,lng
Rua,Mariazinha Pires,0,Barra da Tijuca,22790820,-23.013136,-43.438207
Rua,Coronel Alves Junior,54,Paciencia,23585070,-22.920781,-43.636425
Avenida,Roberto Moura,0,Jardim Palmares I,23065540,-22.887145,-43.643160
Rua,Franklin de Souza Ribeiro,0,Campo Grande,23071500,-22.883609,-43.583124
Rua,Lagos,56,Vila Kennedy,21852540,-22.860373,-43.490078
Rua,Lagos,32,Vila Kennedy,21852540,-22.860647,-43.491117
Rua,Maquinista Jose Santana,18,Deodoro,21670130,-22.851713,-43.379945
Rua,Maquinista Jose Santana,24,Deodoro,21670130,-22.851895,-43.380171
Rua,Maquinista Jose Santana,30,Deodoro,21670130,-22.851910,-43.380341
Rua,Maquinista Jose Santana,52,Deodoro,21670130,-22.852090,-43.381200
Rua,Maquinista Jose Santana,28,Deodoro,21670130,-22.851853,-43.380309
Rua,Maquinista Jose Santana,32,Deodoro,21670130,-22.851929,-43.380470
Rua,Maquinista Jose Santana,42,Deodoro,21670130,-22.852034,-43.380860
Travessa,Tres Irmaos,20,Barros Filho,21515090,-22.834649,-43.362740
Travessa,Tres Irmaos,22,Barros Filho,21515090,-22.834669,-43.362813
Rua,Do Canal,53,Muquico,21670040,-22.850011,-43.372264
Rua,Coronel Tamarindo,40,Bangu Viaduto Velho,21840600,-22.875088,-43.475763
Rua,Coronel Tamarindo,0,Bangu Viaduto Velho,21840600,-22.875466,-43.476119
Rua,Coronel Tamarindo,7,Bangu Viaduto Velho,21840600,-22.875394,-43.476700
Avenida,Roberto Moura,771,Jardim Palmares I,23065540,-22.887168,-43.643098
Travessa,58 Bloco75,4,Antares,23510360,-22.919721,-43.657151
Travessa,58 Bloco75,6,Antares,23510360,-22.919527,-43.657165
Travessa,58 Bloco75,18,Antares,23510360,-22.919744,-43.657040
Travessa,58 Bloco75,42,Antares,23510360,-22.919709,-43.656584
Travessa,58 Bloco75,44,Antares,23510360,-22.919781,-43.656498
Travessa,58 Bloco75,30,Antares,23510360,-22.919701,-43.656808
Travessa,58 Bloco75,66,Antares,23510360,-22.919807,-43.656237
Travessa,58 Bloco75,36,Antares,23510360,-22.919706,-43.656667
Rua,Santos Melo,67,Sao Francisco Xavier,20960030,-22.902660,-43.242801
Rua,Santos Melo,73,Sao Francisco Xavier,20960030,-22.902472,-43.242420
Rua,Santos Melo,16,Sao Francisco Xavier,20960030,-22.902253,-43.243376
Vila,Joaquina,0,Complexo do Alemao,20766220,-22.859733,-43.275626
Vila,Joaquina,14,Complexo do Alemao,20766220,-22.860589,-43.275107
Vila,Joaquina,10,Complexo do Alemao,20766220,-22.860314,-43.274745
Estrada,Da Batalha,151,Campo Grande,23017390,-22.925839,-43.516492
Rua,Lagos,34,Vila Kennedy,21852540,-22.860625,-43.491067
Rua,Santa Rita,6,Mare,21044728,-22.853382,-43.244727
Estrada,Do Campinho,1094,Campo Grande,23070220,-22.896927,-43.576241
Estrada,Do Campinho,1112,Campo Grande,23070220,-22.896757,-43.576299
Rua,Pedro Teixeira Soares,0,Barra da Tijuca,22793248,-22.992633,-43.395997
Rua,Fruhbeck,291,Coelho Neto,21530300,-22.826621,-43.351728
Rua,Fruhbeck,241,Coelho Neto,21530300,-22.826401,-43.351373
Rua,Fruhbeck,221,Coelho Neto,21530300,-22.826361,-43.351108
Rua,Fruhbeck,211,Coelho Neto,21530300,-22.826399,-43.351055
Rua,Fruhbeck,191,Coelho Neto,21530300,-22.826284,-43.350955
Rua,Marechal Foch,330,Bonsucesso,21050160,-22.870066,-43.255139
Rua,Stanley Gomes,153,Rio de Janeiro,22793277,-22.997677,-43.390099
Rua,Stanley Gomes,45,Rio de Janeiro,22793277,-22.998001,-43.392234
Rua,Stanley Gomes,89,Rio de Janeiro,22793277,-22.997962,-43.390957
Rua,Stanley Gomes,132,Rio de Janeiro,22793277,-22.997770,-43.389839
Rua,C,46,Senador Vasconcelos,23013550,-22.897532,-43.538195
Rua,C,50,Senador Vasconcelos,23013550,-22.897433,-43.538264
Rua,C,52,Senador Vasconcelos,23013550,-22.897227,-43.538255
Rua,Viuva Mendonca,488,Ramos,21060470,-22.860953,-43.267178
Rua,1,36,Mare,21043510,-22.866488,-43.241007
Rua,Oito W,8,Recreio dos Bandeirantes,22795780,-23.030089,-43.484782
Beco,Bar do Toinho,79,Macega,22451455,-22.990838,-43.245003
Beco,Bar do Toinho,0,Macega,22451455,-22.990802,-43.245017
Rua,A,49,Muzema,22753053,-22.988193,-43.329239
Rua,A,0,Muzema,22753053,-22.988271,-43.329201
Avenida,Lucio Costa,16010,Recreio dos Bandeirantes,22795006,-23.023558,-43.453130
Avenida,Lucio Costa,15900,Recreio dos Bandeirantes,22795006,-23.023368,-43.452423
Estrada,Dos Teixeiras,1495,Taquara,22723205,-22.907702,-43.422934
Rua,Irani,41,Penha,21020200,-22.832714,-43.277094
Rua,Irani,25,Penha,21020200,-22.832826,-43.276859
Rua,Irani,15,Penha,21020200,-22.832921,-43.276848
Avenida,Comandante Guaranys,14,Curicica,22775610,-22.950180,-43.371204
Avenida,Comandante Guaranys,7,Curicica,22775610,-22.949708,-43.371254
Avenida,Lucio Costa,15880,Recreio dos Bandeirantes,22795006,-23.023378,-43.452303
Avenida,Lucio Costa,15820,Recreio dos Bandeirantes,22795006,-23.023390,-43.451383
Avenida,Lucio Costa,15870,Recreio dos Bandeirantes,22795006,-23.023311,-43.452120
Rua,Gonzaga de Campos,30,Todos Os Santos,20770140,-22.888996,-43.287599
Rua,Araponga,51,Vila Juaniza,21941640,-22.814830,-43.230357
Rua,Araponga,47,Vila Juaniza,21941640,-22.815018,-43.230358
Rua,Cincinato Chaves,38,Vista Alegre,21236010,-22.832294,-43.311895
Estrada,Do Engenho Novo,116,Anchieta,21620241,-22.824646,-43.405130
Travessa,Chile,13,Bangu,21840250,-22.871490,-43.472458
Rua,Aritiba,468,Realengo,21765070,-22.891452,-43.430831
Rua,Do Sol Nascente,32,Santissimo,23094395,-22.872683,-43.514973
Rua,Sobradinho,55,Santa Teresa,20251250,-22.928381,-43.195638
Rua,Sobradinho,3,Santa Teresa,20251250,-22.928200,-43.195436
Rua,Aritiba,476,Realengo,21765070,-22.891476,-43.430879
Rua,Diadema,1,Pavuna,21655210,-22.818138,-43.380585
Rua,Das Turquesas,16,Rocha Miranda,21510090,-22.850592,-43.350030
Rua,Das Turquesas,78,Rocha Miranda,21510090,-22.850762,-43.350667
Rua,Projetada C,0,Santa Cruz,23525012,-22.941403,-43.692790
Rua,Floresta do Sul,0,Guaratiba,23028512,-22.986176,-43.661680
Rua,Floresta do Sul,10,Guaratiba,23028512,-22.986334,-43.661950
1a Travessa da Rua,Sem Denominacao,23,Guaratiba,23036100,-22.942449,-43.578358
Rua,Gervasio Ferreira,216,Iraja,21230115,-22.822149,-43.330972
Rua,Hipolito,7,Acari,21530380,-22.825909,-43.346412
Rua,Pedra do Sino,0,Paciencia,23585270,-22.926832,-43.637703
Vila,106,12,Mare,21043510,-22.867180,-43.241855
Rua,Atlas,33,Bangu,21815530,-22.887421,-43.451985
Rua,Monsenhor Marques,302,Pechincha,22740260,-22.925140,-43.353426
Rua,Monsenhor Marques,46,Pechincha,22743000,-22.925899,-43.356183
Rua,Frei Inocencio,233,Praia da Bandeira,21921546,-22.810500,-43.180538
Rua,Projetada Paciencia,9,Paciencia,23595590,-22.930016,-43.642143
Rua,Projetada Paciencia,0,Paciencia,23595590,-22.930138,-43.642095
Rua,Parana,726,Piedade,20745250,-22.902578,-43.310035
Rua,Parana,820,Piedade,20745250,-22.902912,-43.310151
Rua,Parana,824,Piedade,20745250,-22.903107,-43.310199
Rua,Parana,830,Piedade,20745250,-22.903298,-43.310314
Rua,Parana,846,Piedade,20745250,-22.903651,-43.310316
Rua,Do Sol Nascente,10,Santissimo,23094395,-22.873584,-43.514582
Rua,Dos Lirios,6,Cidade Universitaria,21941801,-22.868220,-43.218863
Rua,Do Sol Nascente,30,Santissimo,23094395,-22.872836,-43.515051
Rua,Das Turquesas,68,Rocha Miranda,21510090,-22.850773,-43.350558
Avenida,De Nazare,3120,Anchieta,21640010,-22.820908,-43.406729
Rua,Dourados,59,Cordovil,21250500,-22.824349,-43.300613
Rua,Beni Carvalho,0,Pavuna,21650040,-22.816856,-43.374330
Rua,Serra do Cipo,1,Cosmos,23058550,-22.913410,-43.615335
Rua,Serra do Cipo,7,Cosmos,23058550,-22.913466,-43.615017
Rua,Doutor Nunes Machado,309,Sepetiba,23540310,-22.974829,-43.700944
Rua,Doutor Nunes Machado,307,Sepetiba,23540310,-22.974819,-43.700943
Rua,Doutor Nunes Machado,299,Sepetiba,23540310,-22.974852,-43.700971
Rua,Doutor Nunes Machado,287,Sepetiba,23540310,-22.974940,-43.701068
Avenida,Lagoa Formosa,7,Inhoaiba,23062080,-22.907619,-43.602498
Rua,Do Lojista,55,Campo Grande,23016480,-22.914938,-43.532180
Rua,Domingos Meireles,171,Campo Grande,23070500,-22.890394,-43.578126
Rua,Projetada 2,11,Sepetiba,23545002,-22.963533,-43.700755
Rua,Projetada 2,10,Sepetiba,23545002,-22.964157,-43.701457
Rua,Marinopolis,0,Curicica,22710135,-22.943292,-43.379273
Rua,Leocadia,319,Realengo,21770190,-22.888271,-43.438260
Rua,Sao Jorge,30,Paciencia,23595590,-22.932795,-43.642707
Beco,317,3,Vila Juaniza,21941545,-22.815206,-43.231583
Rua,Araponga,43,Vila Juaniza,21941640,-22.815418,-43.230567
Rua,Araponga,25,Vila Juaniza,21941640,-22.815258,-43.230010
Travessa,Para,17,Pitangueiras,21932260,-22.816969,-43.182404
Travessa,Para,0,Pitangueiras,21932260,-22.816820,-43.182535
Travessa,Para,7,Pitangueiras,21932260,-22.816745,-43.182513
Avenida,Do Braz de Pina,2293,Vista Alegre,21235604,-22.828350,-43.319788
Avenida,Do Braz de Pina,2289,Vista Alegre,21235604,-22.828586,-43.319557
Rua,Marinopolis,7,Curicica,22710135,-22.943516,-43.379496
Rua,Marinopolis,17,Curicica,22710135,-22.944123,-43.380043
Rua,Marinopolis,19,Curicica,22710135,-22.944315,-43.380156
Rua,Marinopolis,21,Curicica,22710135,-22.944506,-43.380255
Rua,Barao de Capanema,460,Bangu,21820080,-22.886410,-43.469887
Rua,Barao de Capanema,492,Bangu,21820080,-22.886507,-43.469898
Rua,Ilha Solteira,87,Bangu,21866120,-22.843842,-43.465815
Rua,Ilha Solteira,51,Bangu,21866120,-22.844036,-43.466177
Rua,Lomas Valentinas,229,Realengo,21721280,-22.877479,-43.439141
Rua,Lomas Valentinas,223,Realengo,21721280,-22.877937,-43.439191
Rua,Lomas Valentinas,225,Realengo,21721280,-22.877246,-43.439194
Rua,Lomas Valentinas,201,Realengo,21721280,-22.876489,-43.439202
Rua,Lomas Valentinas,209,Realengo,21721280,-22.876770,-43.439307
Rua,H,15,Paciencia,23587590,-22.924661,-43.630040
Rua,Carmo da Mata,140,Senador Camara,21832360,-22.894303,-43.489981
Rua,Carmo da Mata,150,Senador Camara,21832360,-22.894299,-43.490093
Beco,317,5,Vila Juaniza,21941545,-22.815009,-43.231537
Rua,Fritz Feigl,100,Jacarepagua,22750600,-22.944393,-43.329567
Rua,Pocinhos,11,Cosmos,23060030,-22.889745,-43.605676
Rua,Itajobi,58,Anchieta,21630160,-22.824661,-43.414316
Rua,Itajobi,80,Anchieta,21630160,-22.824995,-43.414735
Rua,Itajobi,76,Anchieta,21630160,-22.824884,-43.414719
Rua,Divisoria,142,Bento Ribeiro,21331250,-22.867306,-43.364143
Rua,Costa Rica,6,Penha,21020340,-22.836507,-43.270014
Rua,Costa Rica,26,Penha,21020340,-22.836303,-43.270328
Rua,Costa Rica,30,Penha,21020340,-22.836252,-43.270448
Rua,Manuel Vieira,26,Tanque,22730050,-22.916406,-43.369638
Rua,Manuel Vieira,50,Tanque,22730050,-22.916246,-43.369403
Rua,Manuel Vieira,62,Tanque,22730050,-22.916196,-43.369312
Rua,Manuel Vieira,76,Tanque,22730050,-22.916426,-43.369324
Rua,Manuel Vieira,88,Tanque,22730050,-22.916026,-43.369188
Rua,Manuel Vieira,96,Tanque,22730050,-22.915973,-43.369124
Rua,Manuel Vieira,122,Tanque,22730050,-22.915820,-43.368985
Rua,Manuel Vieira,170,Tanque,22730050,-22.915528,-43.368654
Rua,Manuel Vieira,216,Tanque,22730050,-22.915167,-43.368289
Rua,Manuel Vieira,228,Tanque,22730050,-22.915055,-43.368260
Rua,Manuel Vieira,268,Tanque,22730050,-22.914796,-43.367997
Rua,Manuel Vieira,280,Tanque,22730050,-22.914769,-43.367938
Rua,Santo Antonio,5,Ramos,20031190,-22.841093,-43.251957
Rua,Francisco Barreto,100,Bangu,21820380,-22.882666,-43.476703
Rua,Carmo da Mata,70,Senador Camara,21832360,-22.894466,-43.490187
Rua,Carmo da Mata,20,Senador Camara,21832360,-22.894018,-43.489414
Rua,Cruzeiro do Sul,69,Catete,22221040,-22.927157,-43.182505
Rua,Baia Formosa,175,Bangu,21830140,-22.879684,-43.481256
Travessa,Doze,13,Senador Camara,21833213,-22.877036,-43.497529
Travessa,Doze,9,Senador Camara,21833213,-22.877156,-43.497537
Rua,Anajas,264,Vaz Lobo,21361200,-22.855449,-43.326698
Avenida,Lagoa Formosa,8,Inhoaiba,23062080,-22.907450,-43.602481
Rua,Bom Pastor,43,Inhoaiba,23064170,-22.900935,-43.590247
Rua,Major Padron,0,Vila Militar,21615160,-22.862811,-43.392995
Rua,Coronel Respicio do Espirito Santo,534,Sepetiba,23530371,-22.983634,-43.689770
Rua,Conselheiro Mairink,236,Jacare,20960140,-22.893291,-43.250276
Rua,Conselheiro Mairink,318,Jacare,20960140,-22.894294,-43.251153
Rua,Conselheiro Mairink,322,Jacare,20960140,-22.894293,-43.251243
Rua,Conselheiro Mairink,304,Jacare,20960140,-22.893788,-43.251282
Rua,F,403,Guaratiba,23042500,-22.930153,-43.563263
Rua,F,412,Guaratiba,23042500,-22.930752,-43.563323
Estrada,Roberto Burle Marx,175,Barra de Guaratiba,23020265,-23.017389,-43.543107
Estrada,Roberto Burle Marx,349,Barra de Guaratiba,23020265,-23.017549,-43.541568
Rua,Professora Souza Leao,90,Recreio dos Bandeirantes,22795055,-23.023222,-43.455882
Rua,Conego Maris,201,Parque Columbia,21535000,-22.818776,-43.345234
Rua,83,39,Galeao,21941545,-22.815209,-43.231891
Rua,83,18,Galeao,21941545,-22.815199,-43.231829
Travessa,Joao Romariz,0,Sepetiba,23530285,-22.983519,-43.688356
Rua,Perianta,44,Inhauma,20766080,-22.869013,-43.281011
Rua,Leocadia,228,Realengo,21770190,-22.887720,-43.437843
Rua,Leocadia,248,Realengo,21770190,-22.887927,-43.437975
Rua,Leocadia,298,Realengo,21770190,-22.888030,-43.438134
Rua,Leocadia,308,Realengo,21770190,-22.888295,-43.438395
Rua,Cincinato Chaves,78,Vista Alegre,21236010,-22.831927,-43.311895
Rua,Cincinato Chaves,68,Vista Alegre,21236010,-22.832045,-43.311895
Rua,Caraparu,0,Senador Vasconcelos,23012240,-22.887164,-43.527308
Rua,184,14,Pavuna,21520360,-22.815058,-43.357215
Estrada,Do Rio Grande,3986,Jacarepagua,22723002,-22.918471,-43.404614
Estrada,Do Rio Grande,3970,Jacarepagua,22723002,-22.918501,-43.404521
Estrada,Do Rio Grande,4000,Jacarepagua,22723002,-22.918515,-43.404815
Estrada,Do Rio Grande,3868,Jacarepagua,22723002,-22.918739,-43.403640
Estrada,Do Rio Grande,3866,Jacarepagua,22723002,-22.918815,-43.403533
Rua,Soldado Clito de Araujo,3,Jardim Palmares I,23066120,-22.884205,-43.636862
Rua,Caminho do Bernardo,228,Pavuna,21655800,-22.819974,-43.380646
Rua,Perianta,64,Inhauma,20766080,-22.869259,-43.280772
Rua,Presidente Barroso,72,Cidade Nova,20211060,-22.911073,-43.198375
Rua,Presidente Barroso,74,Cidade Nova,20211060,-22.911145,-43.198380
Rua,Presidente Barroso,78,Cidade Nova,20211060,-22.911213,-43.198439
Rua,Presidente Barroso,82,Cidade Nova,20211060,-22.911368,-43.198151
Rua,Presidente Barroso,102,Cidade Nova,20211060,-22.911745,-43.198277
Rua,Presidente Barroso,118,Cidade Nova,20211060,-22.912038,-43.198376
Rua,Jornalista Paulo Rehder,0,Paciencia,23520245,-22.937767,-43.665853
Rua,Santa Mariana,60,Higienopolis,21061150,-22.870051,-43.261629
Rua,Jose Higaskino,34,Sepetiba,23535804,-22.976822,-43.699086
Rua,Francisco Deoclecio dos Santos,0,Campo Grande,23075450,-22.874296,-43.571202
Rua,Francisco Deoclecio dos Santos,291,Campo Grande,23075450,-22.874488,-43.571630
Rua,Alfredo Carneiro,0,Bangu,21825470,-22.893368,-43.475227
Rua,Sem Denominacao,5,Paciencia,23595060,-22.934823,-43.649876
Avenida,General San Martin,1135,Leblon,22441015,-22.986755,-43.227094
Avenida,General San Martin,1159,Leblon,22441015,-22.986864,-43.227436
Avenida,General San Martin,1151,Leblon,22441015,-22.986749,-43.227361
Rua,Ituverava,1441,Jacarepagua,22750443,-22.941135,-43.327685
Rua,Ituverava,1421,Jacarepagua,22750443,-22.941438,-43.327752
Rua,Juan Pablo Duarte,51,Bancarios,21910390,-22.789306,-43.185217
Rua,Ituverava,1083,Jacarepagua,22750443,-22.942509,-43.330068
Rua,Ituverava,1033,Jacarepagua,22750443,-22.942813,-43.330851
Rua,Domingos Correa de Morais,0,Guaratiba,23028630,-22.983531,-43.642071
Rua,Caviana,24,Taquara,22730140,-22.916210,-43.371939
Rua,Baalbeck,115,Senador Camara,21833130,-22.880806,-43.492442
Estrada,Dos Vieiras,299,Paciencia,23587610,-22.925931,-43.626734
Beco,Rezende,129,Mato Alto,23040360,-22.958174,-43.585024
Estrada,Dos Vieiras,0,Paciencia,23587610,-22.925618,-43.626769
Estrada,Dos Vieiras,297,Paciencia,23587610,-22.925894,-43.626853
Rua,Das Orquideas,15,Anchieta,23064020,-22.825504,-43.390203
Rua,Das Orquideas,16,Anchieta,23064020,-22.825561,-43.390116
Rua,Das Orquideas,0,Anchieta,23064020,-22.825515,-43.390396
Rua,Lomas Valentinas,233,Realengo,21721280,-22.877734,-43.438746
Rua,Do Acreano,0,Bairro Mendanha,23097050,-22.853866,-43.541116
Rua,Dezoito,10,Manguinhos,20911300,-22.882308,-43.242587
Rua,Francisco Bacuri,333,Guadalupe,21660350,-22.838243,-43.377080
Rua,Francisco Bacuri,387,Guadalupe,21660350,-22.838303,-43.377627
Rua,Francisco Bacuri,471,Guadalupe,21660350,-22.838775,-43.378265
Rua,Francisco Bacuri,425,Guadalupe,21660350,-22.838656,-43.377949
Rua,Anajas,290,Vaz Lobo,21361200,-22.855079,-43.326408
Rua,Anajas,390,Vaz Lobo,21361200,-22.854900,-43.325385
Rua,Anajas,214,Vaz Lobo,21361200,-22.855233,-43.327186
Rua,Presidente Barroso,112,Cidade Nova,20211060,-22.911920,-43.198347
Rua,Presidente Barroso,98,Cidade Nova,20211060,-22.911688,-43.198340
Rua,Um,9,Cj Guandu Dois Santa Cruz,23560860,-22.901500,-43.703651
Rua,Pascal,480,Vila da Penha,21221440,-22.846352,-43.311033
Rua,Pascal,460,Vila da Penha,21221440,-22.846514,-43.311195
Rua,Pascal,520,Vila da Penha,21221440,-22.846122,-43.310702
Rua,Francisco Real,678,Padre Miguel,21810008,-22.879408,-43.451937
Rua,Francisco Real,752,Padre Miguel,21810008,-22.879373,-43.452429
Rua,Tefe,0,Guaratiba,23031370,-22.962174,-43.603696
Rua,Primavera,57,Cavalcanti,21370650,-22.868073,-43.317780
Rua,Eduardo Guimaraes,18,Iraja,21230080,-22.828773,-43.333144
Rua,Eduardo Guimaraes,8,Iraja,21230080,-22.828847,-43.333281
Rua,Eduardo Guimaraes,28,Iraja,21230080,-22.828739,-43.333100
Rua,Eduardo Guimaraes,52,Iraja,21230080,-22.828679,-43.332941
Rua,Eima,72,Iraja,21220370,-22.846179,-43.317753
Rua,Eima,140,Iraja,21220370,-22.846044,-43.317527
Rua,Eima,104,Iraja,21220370,-22.846252,-43.317875
Rua,Eima,122,Iraja,21220370,-22.846202,-43.317770
Rua,Monsenhor Inacio da Silva,401,Turiacu,21540270,-22.859216,-43.338529
Rua,Monsenhor Inacio da Silva,389,Turiacu,21540270,-22.859901,-43.339309
Rua,Monsenhor Inacio da Silva,461,Turiacu,21540270,-22.859331,-43.338964
Rua,Monsenhor Inacio da Silva,451,Turiacu,21540270,-22.859343,-43.338963
Rua,Monsenhor Inacio da Silva,379,Turiacu,21540270,-22.860047,-43.339253
Rua,Rosa da Fonseca,226,Manguinhos,21041240,-22.873993,-43.248938
Rua,Dircinha Batista,9,Manguinhos,21041240,-22.874220,-43.247700
Rua,Dircinha Batista,0,Manguinhos,21041240,-22.873942,-43.247875
Rua,Piaiba,167,Bras de Pina,21215290,-22.830015,-43.294370
Avenida,Do Braz de Pina,131,Penha,21210672,-22.841820,-43.279091
Avenida,Lobo Junior,682,Penha Circular,21020122,-22.827336,-43.275478
Rua,Antonio Tenorio,1,Vigario Geral,21010690,-22.807672,-43.301932
Rua,Das Orquideas,49,Bonsucesso,21051052,-22.872374,-43.255155
Rua,Das Orquideas,41,Bonsucesso,21051052,-22.872583,-43.254566
Rua,Das Orquideas,35,Bonsucesso,21051052,-22.872657,-43.254781
Rua,Das Orquideas,33,Bonsucesso,21051052,-22.872703,-43.254731
Rua,Das Orquideas,31,Bonsucesso,21051052,-22.873024,-43.253852
Rua,Das Orquideas,29,Bonsucesso,21051052,-22.873058,-43.254086
Rua,Das Orquideas,21,Bonsucesso,21051052,-22.873063,-43.254073
Rua,Das Orquideas,19,Bonsucesso,21051052,-22.872473,-43.255232
Rua,Das Orquideas,1,Bonsucesso,21051052,-22.872300,-43.255897
Rua,Ana Silva,100,Pechincha,22740300,-22.925129,-43.355807
Rua,Antonio Rego,1435,Complexo do Alemao,21073160,-22.855177,-43.273120
Rua,Antonio Rego,1371,Complexo do Alemao,21073160,-22.854547,-43.273011
Rua,Antonio Rego,1417,Complexo do Alemao,21073160,-22.855048,-43.272996
Rua,F,116,Realengo,21755271,-22.886710,-43.412532
Rua,F,120,Realengo,21755271,-22.886839,-43.412740
Rua,Banabuiu,95,Marechal Hermes,21610420,-22.870725,-43.371167
Rua,Banabuiu,65,Marechal Hermes,21610420,-22.870456,-43.370982
Rua,Inhare,306,Cascadura,21311190,-22.890333,-43.331887
Rua,Inhare,316,Cascadura,21311190,-22.890408,-43.331896
Rua,Ana Silva,18,Pechincha,22740300,-22.925467,-43.356198
Rua,Ana Silva,68,Pechincha,22740300,-22.924989,-43.354934
Rua,Antonio Rego,1447,Complexo do Alemao,21073160,-22.855216,-43.273445
Rua,Baldim,0,Santa Cruz,23555140,-22.913550,-43.696681
Rua,Baldim,29,Santa Cruz,23555140,-22.913767,-43.697112
Rua,Baldim,30,Santa Cruz,23555140,-22.913934,-43.697017
Rua,Projetada B,0,Rio da Prata,23075266,-22.922017,-43.513394
Rua,Nove,2,Cj Guandu Um Santa Cruz,23560889,-22.901185,-43.707468
Travessa,Virginia,151,Abolicao,20755230,-22.887182,-43.301220
Travessa,Virginia,141,Abolicao,20755230,-22.887013,-43.301327
Rua,Um,0,Cj Guandu Velho Santa Cruz,23560419,-22.898586,-43.705547
Rua,Canhoba,9,Santa Cruz,23575040,-22.906564,-43.682830
Rua,Canhoba,11,Santa Cruz,23575040,-22.906702,-43.682950
Rua,Canhoba,10,Santa Cruz,23575040,-22.906558,-43.682869
Rua,Canhoba,4,Santa Cruz,23575040,-22.906109,-43.682556
Rua,Canhoba,86,Santa Cruz,23575040,-22.906362,-43.682705
Avenida,Conselheiro Pena,0,Santa Cruz,23575120,-22.902622,-43.675500
Rua,Roberto Cabral,235,Guaratiba,23035384,-22.948651,-43.608395
Rua,Severino Ramos,32,Guaratiba,23035137,-22.942450,-43.589699
Rua,Severino Ramos,15,Guaratiba,23035137,-22.941381,-43.589448
Rua,Severino Ramos,10,Guaratiba,23035137,-22.940974,-43.589436
Rua,Jacintho de Mendonca Filho,0,Campo Grande,23093707,-22.880143,-43.533543
Estrada,Da Boa Esperanca,0,Santa Cruz,23575381,-22.910770,-43.664035
Travessa,Caramuru,0,Morro do Urubu,21853002,-22.874752,-43.305352
Rua,Serrao,465,Zumbi,21930190,-22.821076,-43.176973
Rua,Serrao,493,Zumbi,21930190,-22.820999,-43.177045
Rua,Serrao,431,Zumbi,21930190,-22.821316,-43.176386
Rua,Castro Menezes,872,Bras de Pina,21215250,-22.833029,-43.299870
Rua,Castro Menezes,880,Bras de Pina,21215250,-22.833011,-43.300284
Rua,Castro Menezes,912,Bras de Pina,21215250,-22.833010,-43.300965
Rua,Castro Menezes,870,Bras de Pina,21215250,-22.832736,-43.301546
Rua,Candonga,0,Campo Grande,23093520,-22.872541,-43.532809
Rua,Amandiu,193,Colegio,21371440,-22.845305,-43.331681
