tipo_logradouro,nome_logradouro,numero,bairro,cep,lat,lng
Rua,Alice Figueiredo,24,Riachuelo,20950150,-22.902899,-43.254006
Estrada,Do Sape,1127,Rocha Miranda,21550010,-22.856066,-43.352423
Rua,Belford,267,Rocha,20961000,-22.898542,-43.252386
Rua,Janarite,12,Bangu,21840220,-22.865218,-43.470825
Rua,Do Passeio,80,Centro,20021290,-22.913389,-43.177612
Rua,Do Passeio,98,Centro,20021290,-22.913611,-43.178301
Rua,Chapot Prevost,47,Freguesia,21910030,-22.794677,-43.175150
Avenida,Cesario de Melo,10243,Paciencia,23585125,-22.915805,-43.628036
Rua,Joaquim de Araujo,0,Manguariba,23065080,-22.871182,-43.624798
Rua,Braco do Norte,61,Campo Grande,23075008,-22.881279,-43.588022
Rua,Pedro Americo,53,Catete,22211200,-22.923992,-43.178099
Rua,Belford,285,Rocha,20961000,-22.898364,-43.252415
Rua,Quatro,309,Sepetiba,23520660,-22.958157,-43.678328
Rua,Quatro,293,Sepetiba,23520660,-22.958188,-43.678459
Rua,Francisco Morazan,40,Barra da Tijuca,22790736,-23.008069,-43.434039
Rua,Ituna,241,Cascadura,21311240,-22.889053,-43.331457
Rua,Alice Figueiredo,94,Riachuelo,20950150,-22.905276,-43.253618
Rua,Colorado do Oeste,19,Campo Grande,23073575,-22.883620,-43.586166
Rua,Correia e Castro,12,Jardim Guanabara,21940080,-22.811531,-43.198496
Rua,Belford,393,Rocha,20961000,-22.897430,-43.252507
Rua,Quatro,325,Sepetiba,23520660,-22.958261,-43.678163
Rua,Alice Figueiredo,52,Riachuelo,20950150,-22.903914,-43.253906
Rua,Alexandre Vannucchi Leme,19,Bangu,21862740,-22.859200,-43.467465
Rua,Menino Jesus,45,Terra Nostra,21650100,-22.829571,-43.369848
Rua,Colorado do Oeste,9,Campo Grande,23073575,-22.882901,-43.586114
Ladeira,Santa Maria,7661,Taquara,22723175,-22.914838,-43.423656
Rua,Sidney,330,Bangu,21875030,-22.872158,-43.455816
Entrada,15,328,Senador Vasconcelos,23010390,-22.892928,-43.519694
Rua,Ajurana,356,Campo Grande,23087250,-22.887202,-43.564229
Rua,Adalberto Tanajura,107,Anchieta,21630000,-22.829052,-43.411179
Beco,Do N 1695,55,Vila 199,22451262,-22.987615,-43.241890
Rua,Correia e Castro,78,Jardim Guanabara,21940080,-22.811774,-43.197800
Avenida,Meriti,1222,Vila da Penha,21211006,-22.847813,-43.310822
Rua,De Agrolongo,859,Penha,21020190,-22.834933,-43.277649
Rua,Sidney,358,Bangu,21875030,-22.871891,-43.455797
Beco,Das Arvores,10,Campo Grande,23042189,-22.917835,-43.554577
Rua,J J Seabra,16,Lagoa,22470130,-22.963933,-43.216468
Rua,Ajurana,234,Campo Grande,23087250,-22.887241,-43.563000
Travessa,Livramento,25,Alemao,21061240,-22.857634,-43.271934
Rua,Alice Figueiredo,88,Riachuelo,20950150,-22.905182,-43.253661
Rua,Alice Figueiredo,66,Riachuelo,20950150,-22.904234,-43.253446
Rua,Francisco Morazan,0,Barra da Tijuca,22790736,-23.008154,-43.434141
Rua,Atilio Vivacqua,102,Rio de Janeiro,21240440,-22.805896,-43.323756
Rua,Da Selva,59,Alto da Boa Vista,20531190,-22.948705,-43.258481
Rua,Alice Figueiredo,54,Riachuelo,20950150,-22.903941,-43.253883
Rua,Menino Jesus,10,Terra Nostra,21650100,-22.828893,-43.370271
Rua,Hilton Gosling,310,Taquara,22715540,-22.924168,-43.387791
Rua,Colorado do Oeste,50,Campo Grande,23073575,-22.883584,-43.586132
Rua,Pedro Americo,59,Catete,22211200,-22.924004,-43.178121
Rua,Belford,435,Rocha,20961000,-22.897036,-43.252502
Rua,Do Passeio,0,Centro,20021290,-22.913340,-43.177622
Rua,Eubanque,93,Engenho da Rainha,20766600,-22.863620,-43.295571
Rua,Alexandre Vannucchi Leme,21,Bangu,21862740,-22.859172,-43.467675
Rua,Correia e Castro,134,Jardim Guanabara,21940080,-22.812063,-43.196777
Avenida,Felix,807,Iraja,21235111,-22.840140,-43.323790
Rua,Ajurana,237,Campo Grande,23087250,-22.887212,-43.563986
Travessa,Joaquim Pedrosa,4,Caju,20932110,-22.875019,-43.212156
Rua,Pedro Americo,233,Catete,22211200,-22.924836,-43.179493
Rua,Simao Isaac Benjo,355,Pedra de Guaratiba,23026000,-22.992650,-43.621977
Rua,Janarite,9,Bangu,21840220,-22.865506,-43.470745
Rua,Roberto Silva,104,Ramos,21060230,-22.857054,-43.260249
Rua,Luxemburgo,61,Padre Miguel,21875130,-22.872784,-43.451425
Rua,Colorado do Oeste,20,Campo Grande,23073575,-22.883754,-43.586194
Rua,Correia e Castro,44,Jardim Guanabara,21940080,-22.811637,-43.198146
Rua,Pedro Americo,103,Catete,22211200,-22.923904,-43.178300
Rua,Angical,124,Realengo,21760130,-22.890821,-43.418184
Rua,Belford,215,Rocha,20961000,-22.898940,-43.252306
Rua,Moises de Oliveira,297,Santa Cruz,23550285,-22.936722,-43.691734
Rua,Iguaiba Numeros 124 126,126,Morro do Fuba,21311230,-22.886934,-43.333560
Rua,Da Selva,107,Alto da Boa Vista,20531190,-22.949018,-43.258281
Travessa,Cruzeiro do Sul,4,Vila Kennedy,21853710,-22.855083,-43.497894
Rua,Janarite,10,Bangu,21840220,-22.865204,-43.470805
Rua,Ajapi,177,Cosmos,23066420,-22.887763,-43.612498
Rua,Ajapi,125,Cosmos,23066420,-22.887307,-43.612694
Rua,Quatro,301,Sepetiba,23520660,-22.958150,-43.678354
Avenida,Cesario de Melo,10209,Paciencia,23585125,-22.915745,-43.627584
Rua,Da Selva,29,Alto da Boa Vista,20531190,-22.948561,-43.258550
Rua,Capivari,123,Morro do Timbau,21042090,-22.863564,-43.241244
Rua,Capivari,119,Morro do Timbau,21042090,-22.863385,-43.241326
Rua,De Agrolongo,827,Penha,21020190,-22.834634,-43.277591
Rua,Sidney,320,Bangu,21875030,-22.872342,-43.455844
Rua,Helio Walcacer,305,Bangu,21840520,-22.874815,-43.478366
Rua,Simao Isaac Benjo,8,Pedra de Guaratiba,23026000,-22.992055,-43.622387
Rua,Belford,335,Rocha,20961000,-22.897928,-43.252434
Rua,Ajapi,165,Cosmos,23066420,-22.887587,-43.612579
Rua,Moises de Oliveira,251,Santa Cruz,23550285,-22.936598,-43.691445
Rua,Quatro,189,Sepetiba,23520660,-22.957712,-43.679392
Rua,Tamiarana,420,Higienopolis,21051060,-22.877354,-43.264160
Rua,Ajurana,532,Campo Grande,23087250,-22.887145,-43.564675
Rua,Ajurana,437,Campo Grande,23087250,-22.887123,-43.564845
Rua,Do Magistrado,27,Bangu,21842420,-22.872263,-43.480535
Travessa,Joaquim Pedrosa,0,Caju,20932110,-22.874901,-43.211714
Rua,Correia e Castro,100,Jardim Guanabara,21940080,-22.812014,-43.197464
Rua,Ajurana,414,Campo Grande,23087250,-22.887138,-43.564770
Rua,Atilio Vivacqua,168,Rio de Janeiro,21240440,-22.805844,-43.323681
Rua,Hilton Gosling,270,Taquara,22715540,-22.924044,-43.387318
Rua,Betula,179,Guadalupe,21660100,-22.841774,-43.377694
Rua,Belford,249,Rocha,20961000,-22.898675,-43.252398
Rua,Quatro,359,Sepetiba,23520660,-22.958461,-43.677788
Rua,Chapot Prevost,307,Freguesia,21910030,-22.795001,-43.174589
Rua,Ajurana,185,Campo Grande,23087250,-22.887337,-43.562709
Avenida,Cesario de Melo,10185,Paciencia,23585125,-22.915749,-43.627399
Rua,Eliseu Visconti,357,Santa Teresa,20251250,-22.928364,-43.197019
Rua,Valdemar Rayther,190,Guadalupe,21665285,-22.835599,-43.373249
Rua,Menino Jesus,37,Terra Nostra,21650100,-22.829986,-43.369599
Avenida,Cesario de Melo,10155,Paciencia,23585125,-22.915705,-43.627192
Rua,Sidney,220,Bangu,21875030,-22.873049,-43.455747
Rua,Quatro,178,Sepetiba,23520660,-22.957759,-43.679538
Rua,Chapot Prevost,215,Freguesia,21910030,-22.795360,-43.174510
Entrada,15,322,Senador Vasconcelos,23010390,-22.892803,-43.519810
Rua,Tamiarana,320,Higienopolis,21051060,-22.876678,-43.264928
Travessa,Paulo Leivas Macalao,0,Realengo,21715550,-22.879757,-43.441437
Rua,Da Selva,49,Alto da Boa Vista,20531190,-22.948628,-43.258541
Rua,Eliseu Visconti,359,Santa Teresa,20251250,-22.928420,-43.197058
Rua,Gustavo Viana Filho,2,Bela Vista,21511560,-22.840484,-43.359127
Praia,Dos Tamoios,445,Ilha de Paqueta,20397030,-22.758411,-43.108714
Praia,Dos Tamoios,413,Ilha de Paqueta,20397030,-22.758594,-43.108510
Praia,Dos Tamoios,405,Ilha de Paqueta,20397030,-22.758979,-43.108464
Praia,Dos Tamoios,295,Ilha de Paqueta,20397030,-22.759709,-43.108020
Praia,Dos Tamoios,243,Ilha de Paqueta,20397030,-22.760179,-43.107868
Praia,Dos Tamoios,341,Ilha de Paqueta,20397030,-22.759378,-43.108253
Praia,Dos Tamoios,293,Ilha de Paqueta,20397030,-22.759744,-43.108010
Rua,Jose Augusto de Moraes,18,Pavuna,21520480,-22.809140,-43.354603
Rua,Jose Augusto de Moraes,19,Pavuna,21520480,-22.809138,-43.354680
Rua,Jose Augusto de Moraes,26,Pavuna,21520480,-22.808943,-43.355244
Rua,David Capistrano da Costa,117,Paciencia,23587330,-22.921187,-43.625545
Rua,David Capistrano da Costa,69,Paciencia,23587330,-22.920848,-43.625596
Rua,David Capistrano da Costa,21,Paciencia,23587330,-22.920425,-43.625670
Rua,David Capistrano da Costa,181,Paciencia,23587330,-22.921757,-43.625511
Rua,David Capistrano da Costa,149,Paciencia,23587330,-22.921451,-43.625532
Travessa,Vitoria,190,Sepetiba,23540410,-22.974511,-43.701860
Travessa,Vitoria,145,Sepetiba,23540410,-22.974134,-43.702375
Rua,Alonso,16,Rio das Pedras,22753737,-22.975660,-43.332982
Rua,Eunice Gondin,50,Recreio,22795350,-23.015699,-43.457825
Rua,Alonso,14,Rio das Pedras,22753737,-22.975587,-43.332994
Rua,Manuel Marreiros,2573,Bancarios,21910087,-22.787934,-43.183107
Rua,Toriba,779,Colegio,21545260,-22.840948,-43.343291
Rua,Toriba,802,Colegio,21545260,-22.840399,-43.343072
Rua,Vitor Costa,125,Campo Grande,23050180,-22.906091,-43.568221
Rua,Vitor Costa,153,Campo Grande,23050180,-22.905707,-43.568230
Rua,Jose Martins Pires,190,Campo Grande,23093665,-22.880636,-43.533392
Estrada,Do Rio Jequia,438,Zumbi,21930185,-22.820708,-43.177435
Estrada,Do Rio Jequia,496,Zumbi,21930185,-22.819931,-43.177831
Estrada,Do Rio Jequia,486,Zumbi,21930185,-22.820328,-43.177684
Estrada,Do Rio Jequia,450,Zumbi,21930185,-22.820562,-43.177493
Estrada,Do Rio Jequia,430,Zumbi,21930185,-22.820756,-43.177446
Rua,Homem de Melo,375,Tijuca,20510180,-22.934590,-43.239462
Rua,Homem de Melo,315,Tijuca,20510180,-22.934165,-43.238872
Rua,Homem de Melo,335,Tijuca,20510180,-22.934448,-43.238990
Rua,Cesario Machado,172,Quintino Bocaiuva,20740220,-22.890237,-43.313813
Rua,Cesario Machado,214,Quintino Bocaiuva,20740220,-22.890676,-43.314137
Rua,Jose Oliveira,201,Pechincha,22743250,-22.926630,-43.350324
Rua,Guatambu,85,Marechal Hermes,21555350,-22.860545,-43.368570
Rua,Guatambu,63,Marechal Hermes,21555350,-22.860719,-43.368817
Rua,Guatambu,255,Marechal Hermes,21555350,-22.859280,-43.367895
Rua,Guatambu,233,Marechal Hermes,21555350,-22.859342,-43.367968
Rua,Guatambu,175,Marechal Hermes,21555350,-22.859752,-43.368271
Rua,Guatambu,153,Marechal Hermes,21555350,-22.860150,-43.368327
Rua,Andorinha das Casas,101,Rio de Janeiro,22713790,-22.925718,-43.386851
Rua,Andorinha das Casas,117,Rio de Janeiro,22713790,-22.926045,-43.388129
Rua,Andorinha das Casas,113,Rio de Janeiro,22713790,-22.925834,-43.387785
Rua,Andorinha das Casas,105,Rio de Janeiro,22713790,-22.925741,-43.387193
Rua,Vinte e Oito de Outubro,27,Taua,21910510,-22.797004,-43.178881
Rua,Vinte e Oito de Outubro,25,Taua,21910510,-22.796878,-43.178707
Rua,Vinte e Oito de Outubro,19,Taua,21910510,-22.796570,-43.178754
Rua,Vinte e Oito de Outubro,17,Taua,21910510,-22.796580,-43.178914
Rua,Vinte e Oito de Outubro,13,Taua,21910510,-22.796535,-43.178897
Rua,Vinte e Oito de Outubro,5,Taua,21910510,-22.796230,-43.178910
Rua,Toriba,465,Colegio,21545260,-22.840151,-43.343293
Rua,Pedro Torres,55,Mare,21042590,-22.859330,-43.242010
Rua,Jacuruta,123,Penha,21020280,-22.837749,-43.273953
Rua,Marinho Rego,63,Senador Camara,21833120,-22.876290,-43.495768
Rua,Herval D Oeste,87,Bangu,21866170,-22.846428,-43.464446
Rua,Herval D Oeste,81,Bangu,21866170,-22.846631,-43.464568
Rua,Herval D Oeste,39,Bangu,21866170,-22.846750,-43.464971
Rua,Herval D Oeste,33,Bangu,21866170,-22.846760,-43.464960
Rua,Do Magistrado,17,Bangu,21842420,-22.872104,-43.481023
Vila,J,423,Pavuna,21532205,-22.819904,-43.362949
Vila,J,427,Pavuna,21532205,-22.819699,-43.362978
Rua,Andre Joao Antonil,83,Realengo,21765280,-22.886112,-43.430762
Rua,Francisco Soren,19,Bras de Pina,21215510,-22.834593,-43.298382
Rua,Belgica,35,Campo Grande,23092654,-22.878151,-43.539482
Rua,Luis Orione,39,Senador Vasconcelos,23013330,-22.900557,-43.537388
Rua,Ernesto Geisel,6,Manguariba,23065000,-22.869323,-43.625832
Estrada,Do Colegio,1190,Colegio,21235280,-22.833839,-43.329338
Estrada,Do Colegio,1224,Colegio,21235280,-22.833579,-43.328966
Rua,Balanita,380,Benfica,20930080,-22.888901,-43.234516
Rua,Balanita,398,Benfica,20930080,-22.888748,-43.234438
Rua,Balanita,404,Benfica,20930080,-22.888680,-43.234364
Rua,Balanita,428,Benfica,20930080,-22.888575,-43.234238
Rua,Clovis Salgado,375,Recreio dos Bandeirantes,22795230,-23.022180,-43.461086
Rua,Clovis Salgado,345,Recreio dos Bandeirantes,22795230,-23.022286,-43.461293
Rua,Clovis Salgado,333,Recreio dos Bandeirantes,22795230,-23.022297,-43.461482
Rua,Clovis Salgado,295,Recreio dos Bandeirantes,22795230,-23.022481,-43.461911
Rua,Clovis Salgado,255,Recreio dos Bandeirantes,22795230,-23.022558,-43.461960
Rua,Belgica,135,Campo Grande,23092654,-22.877092,-43.539571
Rua,Tejupa,677,Vila da Penha,21221490,-22.846763,-43.313442
Estrada,Do Engenho Novo,139,Anchieta,21620241,-22.824846,-43.404992
Estrada,Do Engenho Novo,197,Anchieta,21620241,-22.825295,-43.405257
Estrada,Do Engenho Novo,213,Anchieta,21620241,-22.825485,-43.405314
Estrada,Do Magarca,2219,Guaratiba,23035372,-22.943695,-43.593285
Rua,Clovis Salgado,217,Recreio dos Bandeirantes,22795230,-23.022574,-43.462239
Rua,Clovis Salgado,321,Recreio dos Bandeirantes,22795230,-23.022437,-43.461666
Rua,Airton Senna,17,Praia da Brisa,23028690,-22.975174,-43.673577
Rua,Andorinha das Casas,109,Rio de Janeiro,22713790,-22.925604,-43.387371
Rua,Antonio Ernesto,270,Pavuna,21520460,-22.808018,-43.356419
Rua,Antonio Ernesto,300,Pavuna,21520460,-22.808508,-43.356738
Rua,Nabuco,336,Vila Isabel,20551232,-22.913717,-43.254747
Rua,Teixeira Campos,643,Santissimo,23098062,-22.873278,-43.513743
Avenida,Das Americas,17150,Recreio dos Bandeirantes,22790704,-23.016856,-43.478308
Travessa,Paulo Gracindo,16,Campo Grande,23071650,-22.876407,-43.582093
Travessa,Paulo Gracindo,12,Campo Grande,23071650,-22.876534,-43.581952
Travessa,Paulo Gracindo,22,Campo Grande,23071650,-22.876248,-43.582212
Rua,Raimunda Ferreira Mendes Ou Tv Valdir Guimaraes da Silva,29,Rocinha,22245100,-22.983942,-43.249669
Rua,Antonio Faustino,44,Vila Esperanca,21735360,-22.874770,-43.434634
Rua,Antonio Faustino,38,Vila Esperanca,21735360,-22.874822,-43.434320
Rua,Aloysio Amancio,143,Benfica,20911410,-22.888959,-43.241737
Rua,Tasso da Silveira,19,Praia da Brisa,23028110,-22.973926,-43.670276
Rua,Tasso da Silveira,110,Praia da Brisa,23028110,-22.973890,-43.670189
Rua,Tasso da Silveira,12,Praia da Brisa,23028110,-22.974588,-43.670595
Rua,Tasso da Silveira,50,Praia da Brisa,23028110,-22.974396,-43.670522
Rua,Apia,902,Vila da Penha,21221250,-22.840372,-43.304431
Rua,Apia,916,Vila da Penha,21221250,-22.840274,-43.304457
Rua,Marcolino da Costa,555,Campo Grande,23097010,-22.854922,-43.552224
Rua,Arapei,116,Rocha Miranda,21510105,-22.837169,-43.346337
Travessa,Manoel Florenca,34,Rio Comprido,20261004,-22.925240,-43.215224
Travessa,Manoel Florenca,53,Rio Comprido,20261004,-22.926910,-43.212655
Rua,Arapei,120,Rocha Miranda,21510105,-22.837199,-43.346371
Beco,Sem Saida Apos Bar Conceicao,20,Terreirao,22451455,-22.988143,-43.243106
Rua,Antonio Ernesto,218,Pavuna,21520460,-22.807733,-43.356316
Rua,Antonio Ernesto,290,Pavuna,21520460,-22.808354,-43.356662
Rua,Antonio Ernesto,222,Pavuna,21520460,-22.807638,-43.356264
Rua,Antonio Ernesto,322,Pavuna,21520460,-22.808521,-43.356860
Avenida,Souza Filho,1000,Rio das Pedras,22753039,-22.970605,-43.336786
Rua,Bulhoes de Carvalho,296,Copacabana,22081000,-22.984935,-43.193329
Travessa,Yucatan,10,Inhauma,21061020,-22.866891,-43.273333
Travessa,Yucatan,18,Inhauma,21061020,-22.866883,-43.273351
Travessa,Yucatan,24,Inhauma,21061020,-22.866698,-43.273338
Rua,Regina Pereira,21,Vidigal,22452590,-22.996222,-43.238293
Beco,Sem Saida Apos Bar Conceicao,25,Terreirao,22451455,-22.987886,-43.243190
Rua,De Mesquita,736,Andarai,20540216,-22.925589,-43.249237
Rua,De Mesquita,738,Andarai,20540216,-22.925721,-43.249323
Rua,De Mesquita,732,Andarai,20540216,-22.925736,-43.249112
Rua,De Mesquita,710,Andarai,20540216,-22.925958,-43.248970
Rua,Otavio Correa,211,Urca,22291180,-22.945339,-43.161921
Rua,Otavio Correa,221,Urca,22291180,-22.945374,-43.161963
Rua,Otavio Correa,259,Urca,22291180,-22.945041,-43.161853
Estrada,Vitor Dumas,618,Santa Cruz,23550570,-22.928915,-43.698670
Rua,Ernesto Pujol,141,Maria da Graca,20785390,-22.883747,-43.266980
Rua,Do Senado,45,Centro,20231000,-22.909065,-43.184020
Rua,Do Senado,41,Centro,20231000,-22.909029,-43.183882
Rua,Do Senado,35,Centro,20231000,-22.909019,-43.183808
Acesso,A Travessa 28,18,Antares,23510360,-22.920733,-43.662963
Rua,Rodano,37,Jardim Carioca,21921215,-22.806402,-43.187796
Travessa,Seis,37,Mare,21046730,-22.873528,-43.238884
Travessa,Seis,49,Mare,21046730,-22.873609,-43.238869
Travessa,Seis,61,Mare,21046730,-22.873618,-43.238733
Rua,Volta,232,Vila da Penha,21220000,-22.845698,-43.309105
Rua,Volta,244,Vila da Penha,21220000,-22.845927,-43.309357
Rua,Volta,426,Vila da Penha,21220000,-22.846295,-43.309794
Rua,Volta,224,Vila da Penha,21220000,-22.845559,-43.309103
Rua,Volta,236,Vila da Penha,21220000,-22.845684,-43.309209
Rua,Volta,216,Vila da Penha,21220000,-22.845472,-43.308794
Travessa,Paulo Leivas Macalao,15,Realengo,21715550,-22.879491,-43.441439
Rua,Ocaibi,304,Realengo,21765570,-22.897760,-43.441475
Rua,Volta,212,Vila da Penha,21220000,-22.845434,-43.308732
Travessa,Cinquenta e Cinco,17,Vila do Pinheiro Mare,21046285,-22.869069,-43.237239
Travessa,Cinquenta e Cinco,15,Vila do Pinheiro Mare,21046285,-22.869088,-43.237186
Travessa,Cinquenta e Cinco,13,Vila do Pinheiro Mare,21046285,-22.868843,-43.237074
Travessa,Yucatan,30,Inhauma,21061020,-22.866835,-43.273372
Rua,Emilia Bude,0,Guaratiba,23030235,-22.960690,-43.650659
Rua,Emilia Bude,4598,Guaratiba,23030235,-22.960246,-43.650091
Rua,Pains,84,Guadalupe,21660160,-22.842109,-43.377896
Rua,Martina,9,Engenho Novo,20560120,-22.915473,-43.265297
Rua,Andre Joao Antonil,47,Realengo,21765280,-22.885867,-43.430703
Rua,Rodano,33,Jardim Carioca,21921215,-22.806269,-43.187679
Rua,Bulhoes de Carvalho,284,Copacabana,22081000,-22.984460,-43.193551
Rua,Guatambu,293,Marechal Hermes,21555350,-22.858945,-43.367735
Rua,Guatambu,123,Marechal Hermes,21555350,-22.860243,-43.368453
Rua,Regina Pereira,12,Vidigal,22452590,-22.996709,-43.238627
Travessa,Manoel Florenca,24,Rio Comprido,20261004,-22.925514,-43.215558
Rua,Homem de Melo,347,Tijuca,20510180,-22.934542,-43.239083
Rua,Apia,890,Vila da Penha,21221250,-22.840488,-43.304345
Rua,Nabuco,326,Vila Isabel,20551232,-22.913813,-43.254533
Rua,Toriba,670,Colegio,21545260,-22.840536,-43.343314
Rua,Andorinha das Casas,103,Rio de Janeiro,22713790,-22.925722,-43.387007
Travessa,Paulo Gracindo,2,Campo Grande,23071650,-22.876763,-43.581692
Rua,Joao Paulo,18,Praca Seca,21321780,-22.904378,-43.343311
Rua,Marinho Rego,41,Senador Camara,21833120,-22.876823,-43.495625
Rua,Antonio Ernesto,238,Pavuna,21520460,-22.808017,-43.356470
